Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.9893993	4.5477324	29.0	-1.0	13.876325	-0.05179929	0.19083154	0.7470927	-0.79263955	4000	5.5879354e-09	16.439852	-0.025965685	-1.7988939	2.2813647	0.0071545704	0.041541543	79.0	0.306171178817749
1	1.886121	3.8754435	21.0	-1.0	13.982206	0.79351467	0.25662857	1.7165189	-0.30118114	8000	-1.2417635e-09	10.7412405	-0.030274516	-0.50089955	2.276633	0.008511018	0.06431431	79.0	0.593796968460083
2	2.5465117	4.624648	33.0	-1.0	15.286821	1.0401152	0.29232007	1.9463365	-0.24693984	12000	9.934108e-09	13.6442	-0.029864987	-0.714698	2.271969	0.008015583	0.0538038	79.0	0.8762929439544678
3	2.728745	4.2611256	19.0	-1.0	15.923077	1.4183817	0.40541315	2.5079331	-0.39198512	16000	-1.2417634e-08	10.568171	-0.030087532	-0.38655424	2.2644203	0.0082398625	0.06456456	79.0	1.1556189060211182
4	3.198347	5.311954	34.0	-1.0	16.38843	1.486842	0.50233656	2.6020217	-1.0327187	20000	9.934108e-09	16.155996	-0.027588839	-0.43549156	2.2584374	0.006301962	0.055055052	79.0	1.4482059478759766
5	2.547244	4.475187	24.0	-1.0	15.460629	1.7362953	0.5917592	2.972332	-1.3834394	24000	1.4901161e-08	12.733955	-0.02733835	-0.33195877	2.2538202	0.0054606646	0.0523023	79.0	1.7641100883483887
6	3.1181436	4.710475	18.0	-1.0	16.489452	1.5880754	0.70053434	2.8529327	-1.9427221	28000	0.0	15.140058	-0.02572913	-0.39168254	2.2430248	0.008485441	0.0518018	79.0	2.081962823867798
7	3.8488889	6.223562	40.0	-1.0	17.453333	1.8030375	0.8398001	3.300056	-2.2396507	32000	1.2417634e-08	22.42562	-0.031584993	-0.92843086	2.232095	0.0071730907	0.06531531	79.0	2.3930211067199707
8	3.8355556	6.1118884	35.0	-1.0	17.555555	2.4509373	0.8044703	4.2599764	-1.1454499	36000	0.0	20.889242	-0.02920799	-0.33475605	2.2216673	0.0057193115	0.069569565	79.0	2.7416749000549316
9	3.8551402	5.7047734	33.0	-1.0	18.13084	2.4040153	0.90987283	4.0898194	-2.1069345	40000	-4.967054e-09	19.750444	-0.026497072	-0.35149541	2.2037392	0.005771075	0.045045044	79.0	3.0648739337921143
10	3.8396227	5.762004	30.0	-1.0	18.146227	2.4584541	1.0095617	4.099543	-2.3284197	44000	-1.2417635e-09	24.139816	-0.02662045	-0.6977208	2.1917884	0.004855108	0.040790793	79.0	3.3833279609680176
11	3.8101852	7.0162573	42.0	-1.0	18.00926	2.7328088	1.0268914	4.4712567	-2.2924497	48000	-1.2417635e-09	31.03711	-0.028165007	-0.68903494	2.1824477	0.0071874247	0.056806806	79.0	3.6959478855133057
12	4.6108375	6.894795	33.0	-1.0	19.270935	2.9716249	0.97294015	4.8361835	-1.8221273	52000	4.967054e-09	23.945837	-0.028285297	-0.6250784	2.1852376	0.010720998	0.06831832	79.0	4.009638071060181
