Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.4175824	2.7197523	16.0	-1.0	21.54945	-0.13813794	0.058232527	0.0634979	-0.35096636	4000	4.4703484e-08	2.2889004	-0.037957735	-0.9705445	3.3865252	0.009280632	0.04704705	79.0	0.44614601135253906
1	1.7613636	3.5097084	23.0	-1.0	22.267046	0.4100594	0.48890156	1.9336871	-1.3769313	8000	3.7252903e-09	2.2101994	-0.045208078	-0.94043034	3.3801067	0.0126230195	0.078578584	79.0	0.8660991191864014
2	2.25	4.355639	26.0	-1.0	22.431818	0.55235374	0.8277337	3.5091205	-2.095395	12000	4.967054e-09	4.442137	-0.04527163	-2.1402986	3.370512	0.007129246	0.06456456	79.0	1.2831799983978271
3	2.1988304	3.995055	23.0	-1.0	22.959064	0.7217191	0.898019	5.153555	-2.4935083	16000	-6.208817e-09	3.8947055	-0.05320093	-1.8668113	3.3683698	0.011804938	0.0920921	79.0	1.713965892791748
4	1.9239767	3.1752071	16.0	-1.0	22.824562	0.79703313	0.98981047	5.1000514	-4.226235	20000	2.483527e-09	2.806083	-0.056975674	-1.2883633	3.361849	0.010073147	0.12162163	79.0	2.168405055999756
5	2.1768293	3.9104862	27.0	-1.0	23.804878	0.5964572	0.8550602	2.9780822	-4.1692705	24000	-4.967054e-09	3.1329563	-0.055026084	-1.1466001	3.3535175	0.009964925	0.10785786	79.0	2.6219489574432373
6	2.4691358	3.8986747	20.0	-1.0	24.061728	0.74104404	0.8117276	3.1430068	-2.5049558	28000	-2.483527e-09	2.9383023	-0.06090258	-1.2175212	3.353185	0.014813867	0.1353854	79.0	3.082892894744873
7	2.0295858	3.544186	25.0	-1.0	23.147928	0.6332313	0.85445786	3.227013	-4.0798626	32000	3.7252903e-09	2.9598858	-0.058370825	-1.3353554	3.3371508	0.007480553	0.116366364	79.0	3.5387909412384033
8	2.5878787	5.2339077	39.0	-1.0	24.0	0.697996	0.8095473	3.5077069	-3.2536383	36000	1.2417634e-08	4.6737866	-0.05316266	-2.0581167	3.324672	0.015173465	0.10885885	70.0	3.981196880340576
9	2.71875	4.833699	26.0	-1.0	24.6125	0.64207447	0.9315421	3.8921835	-3.660314	40000	-4.967054e-09	4.1173215	-0.06370371	-1.7847118	3.3091784	0.012789141	0.13963963	79.0	4.442131996154785
10	2.490566	3.7008717	22.0	-1.0	24.842768	0.83332026	0.8055785	3.6616864	-2.9711158	44000	-9.934108e-09	2.7849245	-0.0695708	-1.1001477	3.300368	0.014636635	0.16516517	79.0	4.900556802749634
11	2.9607842	3.9521358	23.0	-1.0	25.398693	0.80504775	0.7387242	2.6450016	-2.7858741	48000	-4.967054e-09	3.1330807	-0.06498853	-1.0647393	3.2854016	0.012761197	0.15765767	79.0	5.3556809425354
12	2.5320513	4.7695885	34.0	-1.0	24.955128	0.8598128	0.8560437	4.234452	-3.1940491	52000	0.0	3.3384495	-0.06960065	-1.6162443	3.267104	0.01357418	0.18118119	79.0	5.815919876098633
13	3.47651	5.9647555	46.0	-1.0	26.28188	0.6557476	0.7946755	3.787904	-2.9782481	56000	2.483527e-09	5.3069263	-0.06262498	-2.7934287	3.2454655	0.012858085	0.16266267	79.0	6.300344944000244
14	3.3096774	5.0155473	28.0	-1.0	25.32258	1.0286866	0.9820036	4.819963	-3.4626703	60000	-4.967054e-09	5.2106366	-0.059321076	-2.3333905	3.2475064	0.015064525	0.13238238	63.0	6.731678009033203
15	3.5033557	5.246442	25.0	-1.0	26.295301	1.0662467	1.0285615	5.1051607	-5.165352	64000	-8.071463e-09	4.3742375	-0.06591127	-1.8838043	3.2268028	0.014356355	0.17867868	79.0	7.190139055252075
16	2.9266667	4.684865	27.0	-1.0	26.126667	1.0263584	1.0073712	4.4882255	-4.226794	68000	-8.692344e-09	3.7230492	-0.06976415	-1.7216097	3.2133095	0.015051224	0.18793793	77.0	7.645642995834351
17	3.7702703	5.4078197	38.0	-1.0	26.60135	0.89097244	0.7636344	4.0796247	-3.0225587	72000	-4.967054e-09	4.6585026	-0.052952915	-2.016522	3.1973104	0.015244977	0.121621616	46.0	8.036331176757812
18	3.7285714	4.2992406	21.0	-1.0	27.7	1.1697853	0.9214863	5.4835954	-3.1786382	76000	-4.967054e-09	3.672032	-0.07064011	-1.6557097	3.177412	0.014856439	0.19194193	79.0	8.487462997436523
19	3.4236112	4.6927543	24.0	-1.0	27.29861	0.93379045	0.8751805	5.0784082	-3.0677938	80000	2.483527e-09	3.4014614	-0.06739213	-1.0107282	3.1559837	0.01505085	0.1836837	79.0	8.94757890701294
20	3.020979	4.599283	27.0	-1.0	27.244755	1.0646347	0.7491219	3.843834	-2.958693	84000	7.450581e-09	3.3027966	-0.059474126	-1.3513438	3.1350143	0.015179306	0.1408909	58.0	9.383381843566895
21	3.7163122	6.9448957	50.0	-1.0	27.851065	0.81563425	0.7131483	3.890417	-2.4238725	88000	-9.934108e-09	6.6813545	-0.05060066	-3.745491	3.1417272	0.015139953	0.15090089	75.0	9.83402705192566
22	3.7	5.9638195	48.0	-1.0	27.992857	1.126256	1.0591165	6.537508	-2.6576126	92000	-3.7252903e-09	4.3060346	-0.0632446	-2.0289838	3.1117783	0.015030783	0.16041042	59.0	10.250483989715576
23	4.022388	5.045267	21.0	-1.0	28.925373	1.0126126	0.85423577	6.4140005	-2.7892127	96000	0.0	3.693966	-0.07029719	-1.3799491	3.0944436	0.014918325	0.19094093	79.0	10.706207036972046
24	4.159091	5.181303	32.0	-1.0	29.719696	1.0013185	0.9494986	5.4802656	-3.4696364	100000	2.4835268e-08	4.3839946	-0.06388977	-2.039615	3.0716	0.015196498	0.17617618	64.0	11.14017105102539
