Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.8636364	3.7679324	17.0	-1.0	22.198864	0.035585273	0.16386342	0.71986824	-0.4609436	4000	1.4901161e-08	3.3099415	-0.055595685	-0.77934057	3.3877985	0.015066548	0.073573574	43.0	0.3151569366455078
1	1.6666666	2.9571009	15.0	-1.0	21.911112	0.54882383	0.2769094	1.420244	-0.52069855	8000	1.3659398e-08	1.8412838	-0.062586546	-0.3634741	3.3831081	0.015158187	0.07832833	50.0	0.6199407577514648
2	1.9770114	4.3746314	34.0	-1.0	22.47701	0.45001984	0.39579153	1.6564286	-1.5348399	12000	-4.967054e-09	3.1340802	-0.064559884	-0.7332759	3.3795464	0.01506142	0.11036036	67.0	0.9518547058105469
3	2.6518986	4.112234	20.0	-1.0	24.689873	0.64600897	0.51243526	2.4232967	-2.3647068	16000	-1.1175871e-08	3.1020622	-0.06888048	-0.6261463	3.3753395	0.015261334	0.1081081	63.0	1.2718520164489746
4	2.0584795	3.1263971	12.0	-1.0	22.912281	0.86886656	0.46552584	2.1698267	-1.3404185	20000	-1.7384687e-08	2.0394938	-0.06928092	-0.3719511	3.371908	0.015046988	0.10785786	54.0	1.6000208854675293
5	2.5	4.4758387	26.0	-1.0	23.73494	0.6652797	0.5391555	2.0040114	-2.374565	24000	-1.2417634e-08	3.204686	-0.0746722	-0.5883228	3.3632195	0.015256301	0.14914913	77.0	1.950063705444336
6	2.4761906	5.0767355	40.0	-1.0	23.357143	0.8203033	0.6144849	2.4188223	-3.122334	28000	-3.7252903e-09	3.9911468	-0.060648564	-1.125007	3.3580532	0.015163861	0.10635636	62.0	2.2800168991088867
7	2.3580246	3.4419656	16.0	-1.0	24.154322	0.744962	0.6136079	2.716505	-2.1250877	32000	0.0	2.4956238	-0.06970167	-0.4845097	3.348788	0.01511927	0.1061061	58.0	2.600131034851074
8	2.6496816	4.3900094	28.0	-1.0	24.834394	0.7536974	0.61502093	2.8389156	-2.2437236	36000	9.934108e-09	3.030384	-0.08151377	-0.67049956	3.3407624	0.015073705	0.16916917	76.0	2.9470248222351074
9	2.721519	4.592059	30.0	-1.0	24.993671	0.8135674	0.60511225	2.692923	-1.7936844	40000	4.967054e-09	3.5851955	-0.07081432	-0.9181084	3.3331478	0.015272488	0.13863863	68.0	3.2831077575683594
10	2.386503	4.607709	30.0	-1.0	24.042944	0.8374835	0.5572718	2.3492773	-2.545434	44000	8.071463e-09	3.4075997	-0.070143856	-0.7908454	3.329044	0.015196017	0.13163163	70.0	3.648948907852173
11	2.721519	4.4846764	22.0	-1.0	24.746836	0.7191244	0.58350825	2.1494908	-3.169568	48000	4.967054e-09	3.5033767	-0.074562244	-0.72250175	3.321149	0.015253529	0.15690692	75.0	3.9889700412750244
12	2.9210527	4.358184	30.0	-1.0	25.30921	0.85133487	0.58140415	2.6126478	-2.3616035	52000	-1.4901161e-08	2.9165132	-0.07718793	-0.58487576	3.31717	0.01530237	0.1423924	64.0	4.314779758453369
13	2.7133758	4.5302258	25.0	-1.0	25.0	0.8940577	0.62492	2.6457005	-2.5478873	56000	1.1175871e-08	2.9312336	-0.07533801	-0.5293962	3.3100853	0.015018131	0.14514513	67.0	4.641787767410278
14	2.598726	4.4676614	26.0	-1.0	25.006369	0.8179267	0.6018403	2.6253018	-2.177762	60000	-7.450581e-09	3.346528	-0.063988276	-0.62592125	3.3067544	0.015281369	0.09184184	58.0	4.952730894088745
15	2.5870967	3.9247553	19.0	-1.0	25.28387	0.8200491	0.6469554	2.6405826	-3.143667	64000	1.2417635e-09	2.866339	-0.07193328	-0.59562224	3.3013268	0.015185267	0.14514513	72.0	5.293646812438965
16	4.1232877	5.9090023	43.0	-1.0	26.917809	0.83567077	0.684472	2.7659154	-2.9200466	68000	4.967054e-09	5.3202333	-0.073022075	-1.2523161	3.2875369	0.015290829	0.1493994	74.0	5.6355299949646
17	3.5972223	5.4394646	28.0	-1.0	27.166666	1.1149011	0.64454395	2.9902134	-2.618782	72000	4.967054e-09	4.778042	-0.067582525	-0.949747	3.2818403	0.015165687	0.13313313	67.0	5.966472864151001
18	2.8466666	4.7042346	39.0	-1.0	25.94	1.0109233	0.6620762	3.3144119	-1.5942354	76000	-4.967054e-09	3.549289	-0.065517515	-0.82507133	3.2719953	0.015201633	0.11286286	54.0	6.271600723266602
19	3.027211	4.4077015	25.0	-1.0	26.544218	0.97500944	0.66945255	3.0762503	-3.2544122	80000	-1.2417634e-08	2.9565144	-0.06918448	-0.63873714	3.2612553	0.015221941	0.11561561	55.0	6.580322027206421
20	3.7945206	5.1973624	28.0	-1.0	26.924658	0.8617595	0.7089858	2.8271124	-2.7263913	84000	-7.450581e-09	4.361761	-0.081557386	-0.9700896	3.24913	0.013946492	0.18093093	79.0	6.93493390083313
21	4.084507	6.251189	34.0	-1.0	27.711267	1.1697176	0.6236549	3.034693	-2.207351	88000	-2.483527e-09	5.0965104	-0.061614055	-0.99750423	3.2434168	0.015220138	0.0990991	51.0	7.234967947006226
22	4.158273	5.261861	24.0	-1.0	28.007195	1.2221025	0.6776663	3.5844886	-1.8149877	92000	9.934108e-09	4.0587416	-0.07281291	-0.81199664	3.2373695	0.015213295	0.13063063	61.0	7.551123857498169
23	4.347518	6.9004946	39.0	-1.0	27.985815	1.1833022	0.72733283	3.517906	-3.465523	96000	4.967054e-09	5.4735084	-0.065274335	-1.2154416	3.2187366	0.015234123	0.116866864	58.0	7.863548755645752
