Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.378698	3.8536568	18.0	-1.0	23.502958	0.05864332	0.0026202041	0.068661794	0.049867786	4000	3.1044085e-08	11.858996	-0.0021425195	-2.194533	3.395755	0.0007527407	0.0	79.0	22.859469890594482
1	1.7197802	3.6288745	25.0	-1.0	21.65934	1.4460275	0.68711424	2.6150227	0.10082137	8000	6.829699e-09	9.525582	-0.0015716	-0.40770724	3.3962593	-0.00028732372	0.0	79.0	45.65632104873657
2	1.7771429	3.6444154	22.0	-1.0	22.491428	1.0703725	0.60624695	2.939583	-0.17179011	12000	0.0	8.088106	-0.0022466325	-0.28589153	3.3960464	0.0012222236	0.0	79.0	68.40371489524841
3	2.270115	3.7464962	17.0	-1.0	22.448277	1.0507036	0.693358	3.667374	-0.19798785	16000	-7.450581e-09	9.639219	-0.0012606656	-0.9386814	3.3960037	0.0009738716	0.0	79.0	91.28316402435303
4	2.0705884	4.355627	36.0	-1.0	23.22353	1.5970309	0.99121916	4.555431	-1.1151475	20000	9.934108e-09	14.550303	-0.0020613645	-1.0467374	3.3955564	0.0010308023	0.0	79.0	114.02969813346863
5	2.3583815	4.1011634	21.0	-1.0	22.560694	1.3924279	0.7190471	3.35657	-0.33777037	24000	0.0	14.769309	-0.0022485107	-1.7361693	3.3954544	0.00043585373	0.0	79.0	136.82119512557983
6	2.0056818	4.006383	27.0	-1.0	22.448864	1.7379988	1.2292762	7.215464	-2.8183515	28000	-4.967054e-09	12.644218	-0.0016777652	-2.2950392	3.3956025	0.00046023328	0.0	79.0	159.51654291152954
7	2.2681565	4.5948286	36.0	-1.0	21.910614	1.2223167	1.1588886	5.168798	-1.8606483	32000	-1.4901161e-08	17.823954	-0.0016038098	-1.7738953	3.395134	0.0005966822	0.0	79.0	182.4053099155426
8	1.5911602	3.1427772	14.0	-1.0	21.646408	1.6585613	0.92108995	5.2836227	-1.3370161	36000	7.450581e-09	7.650757	-0.0019931975	-1.2816747	3.3943708	-6.990245e-05	0.0	79.0	205.151859998703
9	1.9595376	4.6338267	37.0	-1.0	22.618498	0.9634	0.55456734	2.2298877	-0.032633036	40000	0.0	16.77101	-0.0014798455	-0.48638678	3.3939972	0.0002634545	0.0	79.0	227.89498591423035
10	2.0751445	3.6557207	15.0	-1.0	22.682081	1.3248317	0.6842493	3.8340213	-0.21292335	44000	-1.4901161e-08	8.662562	-0.002035733	-0.755053	3.3936226	0.0007029714	0.0	79.0	250.71573901176453
11	2.5375721	4.8699894	31.0	-1.0	22.630058	1.2619958	0.8229275	4.3908777	-0.24592564	48000	4.967054e-09	17.943262	-0.0013679998	-1.5481812	3.3924496	0.00044567534	0.0	79.0	273.6333498954773
12	2.1511629	4.5290213	35.0	-1.0	22.715117	1.3557342	0.9114324	7.925959	-0.7844916	52000	-6.208817e-09	13.885017	-0.002579414	0.5666129	3.3913794	3.9189006e-05	0.0	79.0	296.3917918205261
13	1.8314607	3.5003562	22.0	-1.0	21.994383	0.045945365	0.14209011	1.2158666	-0.32749018	56000	-2.9802322e-08	9.836625	-0.0017729035	-0.27281928	3.3911679	0.00041447664	0.0	79.0	319.1042859554291
14	1.3728814	2.7508497	16.0	-1.0	22.067797	0.19464548	0.0	0.19464548	0.19464548	60000	6.208817e-09	5.4605985	-0.0018138626	-0.096559025	3.3911514	0.00012154398	0.0	79.0	342.0166988372803
15	1.6440678	3.126862	24.0	-1.0	22.355932	0.2988952	0.0	0.2988952	0.2988952	64000	-7.450581e-09	7.50796	-0.0018283849	-0.11274612	3.390906	0.0008443324	0.0	79.0	364.935937166214
16	2.0229886	3.4054623	16.0	-1.0	22.48276	0.40271783	0.0	0.40271783	0.40271783	68000	2.2351742e-08	9.946961	-0.0016972249	-0.20801313	3.3897831	0.00015465883	0.0	79.0	387.7422499656677
17	1.9064327	3.7514153	27.0	-1.0	22.935673	0.53703594	0.0	0.53703594	0.53703594	72000	1.6142925e-08	10.800751	-0.0013088267	-0.099871	3.3884537	0.0003127463	0.0	79.0	410.46752285957336
18	2.2797618	3.5739226	15.0	-1.0	23.345238	0.63104206	0.0	0.63104206	0.63104206	76000	-4.967054e-09	8.671184	-0.0010374965	-0.12094148	3.3876734	0.00026822803	0.0	79.0	433.34524488449097
19	1.8685714	3.8663213	27.0	-1.0	22.37143	0.7304085	0.0	0.7304085	0.7304085	80000	6.208817e-09	10.5009775	-0.0013014463	-0.05108452	3.3871033	-0.00010053074	0.0	79.0	456.12053203582764
20	1.7643678	3.823204	27.0	-1.0	22.45977	0.7971829	0.0	0.7971829	0.7971829	84000	-1.2417634e-08	10.166847	-0.0025540718	-0.012181441	3.3869867	0.00084084255	0.0	79.0	478.92129397392273
21	2.0643275	3.303633	15.0	-1.0	22.906433	0.8310978	5.9604645e-08	0.83109784	0.83109784	88000	-1.8626451e-09	7.367869	-0.0015244813	-0.033244293	3.3865402	8.2554085e-05	0.0	79.0	501.6644711494446
22	2.4670658	4.5131664	26.0	-1.0	23.401197	0.88405114	5.9604645e-08	0.8840511	0.8840511	92000	-1.4901161e-08	14.226143	-0.0015238314	-0.14743488	3.3861053	0.00016225573	0.0	79.0	524.5400788784027
23	2.2222223	3.5520818	16.0	-1.0	23.064327	0.9938516	1.7881393e-07	0.9938514	0.9938514	96000	-1.2417635e-09	8.663719	-0.0014005719	-0.037508726	3.3852055	-0.00014286481	0.0	79.0	547.293909072876
24	1.6228571	3.4913023	25.0	-1.0	22.382856	1.0535814	0.0	1.0535814	1.0535814	100000	1.9868216e-08	8.476231	-0.002235946	-0.0009681384	3.3839505	0.00016281968	0.0	79.0	570.0453429222107
25	1.8870057	3.2744	20.0	-1.0	22.118645	1.047	1.1920929e-07	1.0470002	1.0470002	104000	3.7252903e-09	7.6070886	-0.0022359316	-0.0003610452	3.3822553	0.0002961565	0.0	79.0	592.9105820655823
26	2.0419161	3.638374	21.0	-1.0	23.26946	1.0518639	1.1920929e-07	1.051864	1.051864	108000	-2.4835268e-08	9.277625	-0.0014763108	-0.01143384	3.380736	7.04492e-05	0.0	79.0	615.8042349815369
27	2.2951808	4.3231907	27.0	-1.0	23.771084	1.0838566	2.3841858e-07	1.0838563	1.0838563	112000	1.4901161e-08	13.232398	-0.0014313055	-0.034999926	3.3801508	3.902195e-05	0.0	79.0	638.578850030899
28	2.0289018	4.0934567	21.0	-1.0	22.809248	1.1416891	2.3841858e-07	1.1416888	1.1416888	116000	-2.483527e-09	11.859258	-0.0015766178	-0.010559003	3.378659	-0.00012989678	0.0	79.0	661.3755249977112
29	1.960452	4.2391257	27.0	-1.0	22.231638	1.176054	0.0	1.176054	1.176054	120000	2.7318796e-08	12.5196	-0.0017715408	-0.0064976215	3.3774338	7.9945225e-05	0.0	79.0	684.3247938156128
30	2.1666667	3.8276355	24.0	-1.0	23.10119	1.2026477	0.0	1.2026477	1.2026477	124000	-4.967054e-09	10.078603	-0.0017213899	-0.010002534	3.376938	0.0004994509	0.0	79.0	707.2535848617554
31	1.8135593	4.0189157	32.0	-1.0	21.943502	1.2355803	0.0	1.2355803	1.2355803	128000	1.3659398e-08	12.046594	-0.0012408112	-0.0011867285	3.3752859	-0.0001998943	0.0	79.0	730.0735309123993
32	2.1494253	3.6247196	19.0	-1.0	22.603449	1.2259473	1.1920929e-07	1.2259471	1.2259471	132000	-3.973643e-08	9.580562	-0.0021202043	-0.0062030554	3.3745162	0.0008218544	0.0	79.0	752.8055369853973
33	1.6944444	2.8830872	14.0	-1.0	21.75	1.2511902	1.1920929e-07	1.2511901	1.2511901	136000	-1.7384687e-08	5.893318	-0.0017910918	-0.029129863	3.3732767	3.106664e-06	0.0	79.0	775.702586889267
34	2.4674556	4.2301197	18.0	-1.0	23.195267	1.1957005	0.0	1.1957005	1.1957005	140000	9.934108e-09	11.518074	-0.0021707818	-0.033506155	3.371741	0.00011410846	0.0	79.0	798.5800449848175
35	1.8146068	3.5163198	19.0	-1.0	22.10674	1.2540532	0.0	1.2540532	1.2540532	144000	9.934108e-09	8.619617	-0.0016422685	-0.012170712	3.3700647	-0.00016985193	0.0	79.0	821.3921940326691
36	2.0520232	4.174331	26.0	-1.0	22.710983	1.2199413	0.0	1.2199413	1.2199413	148000	7.450581e-09	11.851907	-0.0015310136	-5.8412552e-05	3.368642	-0.00015671684	0.0	79.0	844.1276409626007
37	2.5301204	3.4860733	15.0	-1.0	23.771084	1.2212144	1.1920929e-07	1.2212145	1.2212145	152000	0.0	8.432334	-0.0023339354	-0.024398485	3.3663635	-6.6656365e-05	0.0	79.0	867.0171480178833
38	2.107143	3.6904569	26.0	-1.0	23.511906	1.2761494	0.0	1.2761494	1.2761494	156000	1.2417634e-08	9.068612	-0.0023734837	-0.0061662993	3.365677	-4.8179358e-05	0.0	79.0	889.785218000412
39	1.7941177	2.7778473	14.0	-1.0	23.235294	1.2509342	0.0	1.2509342	1.2509342	160000	-2.483527e-09	5.1636624	-0.0016010726	-0.052376073	3.3641021	0.0006659581	0.0	79.0	912.5244569778442
40	2.3040936	4.1451635	24.0	-1.0	22.900585	1.167864	1.1920929e-07	1.1678641	1.1678641	164000	-4.967054e-09	13.921524	-0.0019781848	-0.04883464	3.3618176	0.00066726515	0.0	79.0	935.450562953949
41	2.3837209	4.072508	22.0	-1.0	23.0	1.2421435	1.1920929e-07	1.2421434	1.2421434	168000	-1.4901161e-08	11.826657	-0.0014075121	-0.009999315	3.3603814	0.0003539498	0.0	79.0	958.3790647983551
42	2.6242423	4.71021	29.0	-1.0	23.581818	1.2822295	0.0	1.2822295	1.2822295	172000	8.692344e-09	15.88169	-0.0018385332	-0.08738931	3.3603337	-0.00030607657	0.0	79.0	981.1485850811005
43	2.2470589	3.6602986	17.0	-1.0	22.92941	1.3883599	0.0	1.3883599	1.3883599	176000	-1.2417634e-08	9.310546	-0.0015850436	4.4663746e-05	3.3594806	0.00049109303	0.0	79.0	1003.8555138111115
44	1.7988505	3.0512478	17.0	-1.0	22.48276	1.3981589	2.3841858e-07	1.3981587	1.3981587	180000	1.9868216e-08	6.7411437	-0.0012293351	-0.07375475	3.3608208	9.5893534e-05	0.0	79.0	1026.740571975708
45	2.3614457	3.6588836	19.0	-1.0	23.54217	1.3017913	1.1920929e-07	1.3017914	1.3017914	184000	-4.967054e-09	8.468472	-0.0014225965	-0.0014108816	3.359459	0.00032941625	0.0	79.0	1049.6447141170502
46	2.538922	4.578979	31.0	-1.0	23.54491	1.2827138	1.1920929e-07	1.2827137	1.2827137	188000	-7.450581e-09	15.698955	-0.0017331181	-0.0611341	3.358353	0.00058997207	0.0	79.0	1072.4416918754578
47	2.0294118	3.2853086	17.0	-1.0	22.982353	1.3705845	0.0	1.3705845	1.3705845	192000	1.4280279e-08	7.4644265	-0.0015858082	-0.020440897	3.3587673	8.82465e-05	0.0	79.0	1095.1512730121613
