Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.1824563	4.2104764	24.0	-1.0	13.873684	-0.19781443	2.9802322e-08	-0.1978144	-0.1978144	4000	1.4901161e-08	15.243801	-0.008911573	-0.24351935	2.2833815	0.011348718	0.090090096	79.0	5.039062023162842
1	1.7576792	3.5061114	17.0	-1.0	13.419795	-0.118445985	7.450581e-09	-0.11844598	-0.11844598	8000	1.4901161e-08	10.804828	-0.012368155	-0.1530165	2.2603009	0.0082731685	0.089089096	79.0	10.118735074996948
2	2.3643122	4.079278	20.0	-1.0	14.676579	-0.05165114	3.7252903e-09	-0.051651143	-0.051651143	12000	-1.9868216e-08	14.306392	-0.019290136	-0.24298763	2.2455766	0.011303128	0.12337337	79.0	15.189445972442627
3	2.9346938	5.1265435	29.0	-1.0	15.906122	0.03146013	3.7252903e-09	0.031460125	0.031460125	16000	1.7384687e-08	26.402891	-0.017011696	-0.4334825	2.236858	0.008829832	0.1091091	79.0	20.26309609413147
4	4.0136986	5.58249	35.0	-1.0	17.972603	0.13667203	1.4901161e-08	0.13667205	0.13667205	20000	-3.4769375e-08	27.006927	-0.022865238	-0.49141183	2.2184818	0.010788318	0.11336336	79.0	25.347901821136475
5	4.1469193	6.202142	32.0	-1.0	18.620853	0.24316263	1.4901161e-08	0.24316262	0.24316262	24000	9.934108e-09	31.899267	-0.021144764	-0.50127476	2.1853628	0.011332047	0.12912913	79.0	30.416028022766113
6	4.880597	7.459054	40.0	-1.0	19.547264	0.34628132	0.0	0.34628132	0.34628132	28000	1.7384687e-08	45.258595	-0.023921007	-0.6428167	2.155864	0.010327584	0.13013013	79.0	35.50609302520752
7	6.8502994	9.015375	54.0	-1.0	23.371258	0.45723516	2.9802322e-08	0.45723513	0.45723513	32000	-1.9868216e-08	66.930664	-0.025439283	-1.1169392	2.1106331	0.0077106417	0.12762763	79.0	40.595327854156494
8	5.8089886	7.279919	38.0	-1.0	21.926966	0.59186274	5.9604645e-08	0.5918628	0.5918628	36000	-1.2417634e-08	44.593445	-0.023352385	-0.6021271	2.0668945	0.01502612	0.10960961	71.0	45.42525887489319
9	6.915663	8.92432	63.0	-1.0	23.76506	0.68953097	5.9604645e-08	0.689531	0.689531	40000	3.4769375e-08	66.38599	-0.02475057	-0.8134775	2.0459316	0.012561501	0.12762763	79.0	50.49946999549866
