Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.8388889	4.1192827	33.0	-1.0	21.894444	-0.062185686	0.00056976266	-0.058207165	-0.06416367	4000	9.934108e-09	14.018024	-0.012390561	-1.6995988	3.381651	0.0150239775	0.12287287	60.0	11.53927993774414
1	1.4565217	3.021348	20.0	-1.0	21.36413	1.1663791	0.38705444	1.7739996	0.22404741	8000	7.450581e-09	6.539678	-0.012573029	-0.19152085	3.3659465	0.015120317	0.10185185	58.0	22.83425807952881
2	2.005917	3.5426347	23.0	-1.0	23.16568	0.8432093	0.46390137	1.6278164	-0.10021813	12000	-2.483527e-09	7.6230693	-0.014338241	-0.46171853	3.3434975	0.012760094	0.12137138	79.0	35.82606792449951
3	2.6526947	3.4949548	16.0	-1.0	23.592813	1.0874447	0.7911193	2.8560379	-1.9226505	16000	0.0	8.113239	-0.01563781	-0.6847746	3.3112946	0.012300954	0.11261261	79.0	48.8806848526001
4	2.8616352	4.389063	28.0	-1.0	24.72327	1.5350735	0.89523613	3.1364727	-1.2742243	20000	-9.934108e-09	12.141087	-0.019371048	-0.53163904	3.2976608	0.0077480543	0.12387387	79.0	61.831356048583984
5	2.196319	3.6180508	19.0	-1.0	23.8773	1.6825225	1.0877951	3.6183732	-2.0768008	24000	1.7384687e-08	8.10525	-0.027245453	-0.4939008	3.277292	0.012638285	0.16866867	79.0	74.86455178260803
6	3.218543	4.0898747	20.0	-1.0	26.033113	1.2244003	0.936224	3.146426	-1.9467638	28000	1.2417634e-08	10.693806	-0.03356327	-1.0164479	3.2556717	0.009423853	0.2047047	79.0	87.83717584609985
7	3.463576	5.365792	32.0	-1.0	25.86755	1.8613093	1.2280028	4.4044113	-2.9044728	32000	-7.450581e-09	20.203768	-0.038390215	-3.3812625	3.2180233	0.015080121	0.23098098	72.0	100.25373983383179
8	3.8461537	5.7758937	50.0	-1.0	27.517483	2.1239321	1.5460031	7.4290133	-2.7455149	36000	-4.967054e-09	23.941416	-0.031415347	-2.3793728	3.1832345	0.015100554	0.18268268	47.0	110.69681286811829
9	4.151079	4.894445	29.0	-1.0	28.244604	2.4119537	1.5698555	5.89166	-3.0373209	40000	0.0	16.275373	-0.038579755	-2.5718439	3.1413126	0.012710155	0.20695694	79.0	123.68507480621338
10	4.2313433	5.0340843	25.0	-1.0	29.365671	2.535283	1.3903202	5.675214	-2.0499434	44000	-2.483527e-09	14.609601	-0.008979672	-1.9926319	3.132596	0.01760654	0.25325325	7.0	131.0060269832611
11	4.3	5.7387347	30.0	-1.0	30.192308	2.3361354	1.4226837	5.766161	-2.7582803	48000	2.483527e-09	19.475603	-0.008710988	-2.3359954	3.0323985	0.018717611	0.238989	4.0	138.06460404396057
