Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.8927336	3.952869	30.0	-1.0	13.761246	0.07275037	0.030601645	0.1910924	-0.0059021823	4000	1.8626451e-08	13.706112	-0.04775973	-4.2048135	2.2984755	0.014947458	0.14464463	79.0	0.9915709495544434
1	2.400749	4.6816716	35.0	-1.0	14.453183	1.2934883	1.348849	9.642523	-0.99105144	8000	-2.483527e-09	20.611588	-0.05726007	-9.577058	2.291549	0.015081018	0.22072072	64.0	1.7335751056671143
2	2.5930233	4.925911	30.0	-1.0	15.379845	1.9573692	2.0258818	13.967402	-2.2687736	12000	-4.967054e-09	19.25721	-0.060189262	-11.727543	2.274043	0.015129124	0.22997999	61.0	2.435204267501831
3	3.1950207	4.530136	18.0	-1.0	16.419086	1.8645664	2.4439507	18.002445	-2.5385487	16000	-3.7252903e-09	16.83696	-0.04436602	-10.401775	2.2526593	0.01568796	0.16466466	29.0	3.0573220252990723
4	4.0465117	5.6095996	29.0	-1.0	18.260466	1.772166	2.1158001	11.850115	-2.5836055	20000	-3.1044085e-09	25.542807	-0.053197786	-16.835537	2.227032	0.015195536	0.22197197	40.0	3.679211139678955
5	4.407767	5.9077654	31.0	-1.0	18.907766	2.7342591	2.98057	16.875044	-2.7875571	24000	6.6744783e-09	29.841125	-0.049976025	-18.36773	2.2043717	0.01505585	0.2147147	34.0	4.280956983566284
6	4.796954	6.9588633	39.0	-1.0	19.93401	2.6790683	2.580991	15.455817	-1.9477161	28000	-2.1109978e-08	34.6245	-0.04456796	-21.501001	2.174719	0.015163147	0.19594593	27.0	4.861879110336304
7	5.3675675	7.0599766	43.0	-1.0	21.167568	3.3918076	3.396918	22.778412	-1.6710832	32000	-9.934108e-09	37.246403	-0.04436582	-23.0654	2.1449327	0.01504681	0.17217217	27.0	5.510531187057495
8	4.6871796	6.5936713	36.0	-1.0	20.05641	3.284305	3.2336214	20.069284	-2.0468063	36000	1.2417634e-08	31.021826	-0.050896917	-16.258852	2.1297894	0.015189883	0.24149148	35.0	6.3078789710998535
9	5.4247313	6.9882565	41.0	-1.0	21.026882	3.0764976	3.1709394	20.838598	-2.218381	40000	-4.967054e-09	34.62085	-0.045686465	-19.007837	2.1038237	0.0151547445	0.20695694	32.0	7.111350059509277
