Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.7874564	3.5071032	19.0	-1.0	13.682927	-0.15282138	0.03499598	-0.0196876	-0.29401097	4000	-1.8626451e-08	13.011112	-0.01683642	-2.4159572	2.2869809	0.002808695	0.012762763	79.0	0.464108943939209
1	2.2189782	4.258466	25.0	-1.0	14.423358	1.1898649	0.38121146	2.176646	-0.114346996	8000	0.0	16.171728	-0.025257641	-1.6747614	2.2835748	0.009274292	0.0930931	79.0	0.9163689613342285
2	1.9535714	3.9795892	32.0	-1.0	14.082143	1.4843866	1.2529294	4.823571	-1.4638293	12000	1.2417635e-09	14.718921	-0.02880408	-2.4270232	2.27061	0.0066199224	0.09034034	79.0	1.4156267642974854
3	2.5637066	4.212364	24.0	-1.0	15.281854	1.2932272	1.2931435	5.736457	-2.1299527	16000	0.0	15.273593	-0.03671047	-2.6767805	2.2595348	0.012436196	0.16666666	79.0	1.9407308101654053
4	3.2194092	5.4728293	34.0	-1.0	16.64979	1.7063787	1.387674	5.816617	-2.4956183	20000	-9.934108e-09	28.417253	-0.041249756	-4.1940055	2.2360842	0.014255807	0.18993993	79.0	2.4013519287109375
5	4.4066987	6.299704	34.0	-1.0	18.822966	2.5677347	1.5427709	7.0595784	-2.552118	24000	-1.4901161e-08	32.82015	-0.035690766	-6.319917	2.2106674	0.015002879	0.16516517	58.0	2.8373329639434814
6	4.3761907	6.7355776	36.0	-1.0	18.538095	3.2584293	2.0058925	8.961647	-4.554227	28000	4.967054e-09	38.43416	-0.041226123	-7.5159287	2.18492	0.013044749	0.1931932	79.0	3.310823917388916
7	5.1875	7.211554	46.0	-1.0	20.380209	3.239733	2.3281078	9.603294	-5.206976	32000	-8.692344e-09	44.41867	-0.043811783	-9.799932	2.15888	0.015043312	0.1966967	74.0	3.789763927459717
8	4.8358974	6.8950925	35.0	-1.0	20.066668	4.0488153	2.6231663	11.6104965	-4.830755	36000	2.483527e-09	39.056503	-0.041587602	-10.37682	2.1407804	0.01376766	0.20695694	79.0	4.281109809875488
9	5.402174	7.229258	36.0	-1.0	21.277174	3.4642456	2.553689	12.160954	-3.8508291	40000	-4.967054e-09	42.22734	-0.04501703	-10.906171	2.0992916	0.015001741	0.21921922	76.0	4.774658918380737
10	5.6373625	7.481136	39.0	-1.0	21.423077	3.7990994	2.6442506	13.350184	-4.1505833	44000	1.4901161e-08	43.1014	-0.04224764	-11.16771	2.0615103	0.015045243	0.1921922	71.0	5.246769905090332
11	7.7884617	8.518464	39.0	-1.0	25.153847	3.5423994	2.8311412	13.020452	-5.035377	48000	0.0	61.175182	-0.04369339	-17.319265	2.042724	0.01392579	0.1981982	79.0	5.73551082611084
12	6.6975307	8.681674	45.0	-1.0	24.253086	5.7814913	3.327473	17.65913	-3.782286	52000	4.967054e-09	65.621216	-0.030674696	-18.090666	2.0093935	0.015020337	0.13963965	42.0	6.145845890045166
