Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.2332156	4.2802067	22.0	-1.0	13.932862	0.17361896	0.0022974908	0.18010508	0.16508408	4000	-3.7252903e-09	15.713337	-0.0009494179	-2.3174005	2.2918086	0.0004160297	0.0	79.0	8.02905797958374
1	2.0282686	4.067354	23.0	-1.0	13.968198	1.6261706	0.5504811	2.4687397	0.49774346	8000	-7.450581e-09	12.442261	-0.0010282159	-0.52983165	2.293201	0.00020432142	0.0	79.0	16.163370847702026
2	1.6587838	3.7355747	23.0	-1.0	13.361486	1.3445696	0.8563398	3.457412	-1.1735069	12000	2.483527e-09	10.469838	-0.0011148266	-0.6302545	2.2943	0.00068880717	0.0	79.0	24.312206029891968
3	1.6081082	3.7364805	30.0	-1.0	13.277027	0.98027533	0.91334474	3.780094	-1.1791997	16000	-1.2417635e-09	10.485289	-0.001577938	-0.51708347	2.2943342	0.000863211	0.0	79.0	32.43596887588501
4	1.7525773	3.9149837	26.0	-1.0	13.4811	1.1836433	0.9980451	4.9948387	-2.0291774	20000	7.450581e-09	12.475919	-0.0004907094	-0.74746627	2.2949145	8.4720516e-05	0.0	79.0	40.5301239490509
5	1.793919	4.060534	35.0	-1.0	13.300675	1.6015928	1.0540754	6.1131015	-1.5741308	24000	-1.5522043e-09	12.766293	-0.00072862423	-0.6469417	2.2946396	8.896587e-05	0.0	79.0	48.6806640625
6	2.0107527	3.8460367	21.0	-1.0	14.09319	1.2468956	0.9761331	4.570532	-2.39509	28000	4.967054e-09	10.4255905	-0.00089685246	-0.31022492	2.2931762	0.00085118535	0.0	79.0	56.825613021850586
7	2.3127272	4.7875237	32.0	-1.0	14.334545	1.2140989	0.9669077	4.0330596	-2.0046747	32000	-1.2417635e-09	16.870102	-0.0013316047	-1.2501854	2.291023	0.00076384796	0.0	79.0	64.92183589935303
8	2.132867	4.403174	28.0	-1.0	13.818182	1.7200025	1.3080611	7.3044963	-1.9135942	36000	0.0	14.436951	-0.0010715792	-0.928586	2.2922187	-5.37477e-05	0.0	79.0	73.03929996490479
9	2.0642858	3.5248318	18.0	-1.0	14.078571	1.5407219	1.1335055	5.8851266	-1.95042	40000	-1.4901161e-08	9.239085	-0.00030298345	-0.5480158	2.2908816	0.0001686762	0.0	79.0	81.23942112922668
10	2.1911764	3.7651944	17.0	-1.0	14.319853	1.2518123	0.9517759	4.456891	-1.5582812	44000	4.967054e-09	11.600564	-0.00082608964	-0.47401896	2.2899983	5.3165324e-05	0.0	79.0	89.34328889846802
11	1.6791809	4.058381	29.0	-1.0	13.430034	1.4291555	0.9204647	5.007135	-1.2301574	48000	-4.967054e-09	14.0642395	-0.00081959413	-0.5809563	2.287992	0.00039625735	0.0	79.0	97.4443302154541
12	1.8304498	3.6407402	17.0	-1.0	13.633218	1.2524998	1.0924919	6.9501886	-1.5788623	52000	4.967054e-09	9.479193	-0.0008734942	-0.464509	2.2886508	0.001258603	0.0	79.0	105.57474303245544
13	2.2342007	4.0947175	18.0	-1.0	14.70632	1.2342288	0.9476337	6.195724	-0.87334937	56000	-1.2417635e-09	10.735782	-0.0006926232	-0.6396249	2.287736	2.3518562e-07	0.0	79.0	113.69473695755005
14	2.153025	4.362743	31.0	-1.0	14.177936	1.3352398	1.1077223	7.272204	-1.4632336	60000	8.692344e-09	14.500557	-0.00097482814	-1.1301236	2.285612	0.00046854877	0.0	79.0	121.78466606140137
15	1.9577465	4.0860004	29.0	-1.0	13.806338	1.5273428	1.2187963	9.820331	-1.0668842	64000	1.4901161e-08	12.752385	-0.0012460848	-0.8902449	2.2845767	0.00015159354	0.0	79.0	129.87746906280518
16	1.9929078	4.218326	25.0	-1.0	14.056738	1.215591	1.0170175	5.771689	-1.516602	68000	0.0	12.978715	-0.00082260586	-0.94719434	2.284348	9.39895e-05	0.0	79.0	138.02126812934875
17	2.524715	4.2772675	25.0	-1.0	15.030418	1.2979535	1.159172	9.090373	-1.2814027	72000	-1.2417634e-08	12.921704	-0.0009853039	-1.1059102	2.2828538	0.00017562821	0.0	79.0	146.1243691444397
18	2.0035336	4.107649	22.0	-1.0	14.003533	1.5407517	1.1987951	8.524018	-1.2572846	76000	3.7252903e-09	12.675419	-0.000805414	-0.9188087	2.2811437	0.00072678993	0.0	79.0	154.2051980495453
19	1.7275862	3.2871113	16.0	-1.0	13.593103	1.4346458	1.122835	9.303943	-0.94079745	80000	9.934108e-09	7.6615577	-0.00083550037	-0.70490974	2.2809072	0.00036491823	0.0	79.0	162.28324103355408
