Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.7045455	3.1230779	14.0	-1.0	22.380682	0.16815437	0.002824073	0.17494068	0.14910242	4000	-9.934108e-09	3.6794484	-0.008861364	-0.08480092	3.3971832	0.007705282	0.055805806	79.0	13.275749921798706
1	1.7471265	3.2260377	16.0	-1.0	22.287355	0.24992599	0.0030850878	0.28008986	0.23613206	8000	2.7318796e-08	3.9917228	-0.024529949	-0.6205395	3.3894284	0.011574804	0.16666667	79.0	26.573816776275635
2	1.8125	3.5329716	20.0	-1.0	22.079546	0.7157201	0.5961993	2.411201	-1.0830743	12000	-7.450581e-09	4.449194	-0.032261625	-0.3716571	3.3785756	0.013114219	0.16316317	79.0	39.854870080947876
3	2.509091	4.7934527	23.0	-1.0	23.636364	0.86994433	0.6780618	3.273343	-1.2902948	16000	-1.2417635e-09	6.8558693	-0.0346125	-0.45384595	3.3601856	0.012885145	0.1966967	79.0	53.124431848526
4	3.3096774	6.380988	53.0	-1.0	25.2	1.2279286	0.6557136	3.0156755	-1.2336819	20000	4.967054e-09	12.293335	-0.031188319	-1.3966357	3.3381321	0.015108038	0.1826827	57.0	64.58330178260803
5	3.412162	4.232961	20.0	-1.0	26.371622	1.4732376	1.1276923	5.94451	-3.590012	24000	-9.934108e-09	6.626845	-0.02515216	-1.1920427	3.3099165	0.01507433	0.18193193	27.0	73.63099503517151
6	4.072464	4.599366	27.0	-1.0	28.449276	1.5108248	0.899716	4.417474	-1.9843622	28000	1.2417634e-08	5.762358	-0.039842185	-0.6735668	3.2896364	0.012949484	0.19894896	79.0	86.92664694786072
7	4.9772725	6.2005205	38.0	-1.0	29.363636	1.566214	0.9698107	4.071108	-3.0741417	32000	0.0	9.766674	-0.039395154	-0.79832935	3.2506888	0.012933635	0.1996997	79.0	100.20363688468933
8	5.355372	7.170716	38.0	-1.0	32.03306	1.862607	0.99769336	4.0319004	-3.2906802	36000	3.7252903e-09	11.2149	-0.039215874	-1.2693206	3.2232828	0.014616698	0.18968968	79.0	113.45831608772278
9	5.8166666	7.10397	42.0	-1.0	32.341667	2.1503336	1.0376462	5.6004553	-2.7590084	40000	0.0	10.41237	-0.013669479	-1.0438322	3.1861305	0.016033487	0.1619119	9.0	121.07619404792786
10	6.125	7.0693736	35.0	-1.0	32.458332	2.2514048	1.0781742	5.543425	-3.611835	44000	-9.934108e-09	11.966373	-0.017271837	-1.4235705	3.1323712	0.015434675	0.26876876	10.0	128.8071150779724
11	6.478261	9.172119	71.0	-1.0	33.252174	2.8237174	1.0942746	9.676164	-1.3872285	48000	6.519258e-09	13.580646	-0.015308146	-0.89580995	3.078038	0.01538339	0.21846847	11.0	136.6136929988861
12	7.962264	7.6367097	33.0	-1.0	36.735847	2.5646532	1.0908539	5.7948995	-2.0392041	52000	-2.483527e-09	10.443353	-0.042121094	-0.53499144	3.0129843	0.01377042	0.2107107	79.0	149.89596009254456
13	8.676471	9.172809	43.0	-1.0	37.941177	2.9250007	1.1066858	7.071229	-1.6699607	56000	9.934108e-09	13.99472	-0.03663556	-0.9296491	2.9782372	0.015036788	0.1866867	47.0	160.5382058620453
14	9.683674	10.1344	63.0	-1.0	39.714287	2.950165	1.5730023	9.10726	-4.6218214	60000	4.0357313e-09	14.303317	-0.03912854	-1.0916473	2.9353666	0.015109748	0.20095094	47.0	171.18826389312744
15	9.28421	9.359108	44.0	-1.0	40.252632	3.3880785	1.4293742	6.8580937	-3.9053059	64000	1.4280279e-08	11.659264	-0.042808622	-0.663637	2.884658	0.015015581	0.22372372	71.0	183.79111194610596
16	10.702127	12.380346	81.0	-1.0	41.414894	3.16496	1.3062041	6.550112	-2.3909297	68000	-4.967054e-09	19.736849	-0.04116955	-1.665044	2.843806	0.012817748	0.21796794	79.0	197.0763509273529
17	12.896552	12.578064	65.0	-1.0	43.655174	3.6631186	1.4836284	8.552686	-3.5578759	72000	-1.4901161e-08	23.26539	-0.040844787	-2.8951511	2.7799027	0.015039091	0.2057057	79.0	210.3254988193512
18	13.674699	13.40932	53.0	-1.0	46.409637	4.3967724	1.8567266	11.478865	-3.3497264	76000	-9.313226e-09	19.490484	-0.044693585	-2.6347625	2.7345657	0.015080511	0.21596597	65.0	222.43329882621765
19	14.246914	13.708185	66.0	-1.0	47.93827	4.433994	2.0743675	13.90097	-3.647027	80000	0.0	22.24732	-0.04003525	-2.4567077	2.6688166	0.015571483	0.22622623	63.0	234.41633677482605
20	13.536586	13.840727	59.0	-1.0	47.048782	4.3174253	1.5943732	9.235981	-2.4438004	84000	4.967054e-09	20.25785	-0.04555604	-2.610388	2.6118977	0.01251403	0.23098099	79.0	247.73091888427734
21	15.473684	15.620055	67.0	-1.0	50.026318	4.420299	1.924526	10.687233	-4.5383	88000	4.967054e-09	21.58107	-0.046424862	-2.279619	2.5922234	0.015039657	0.23873873	75.0	260.6273159980774
22	20.104477	15.111658	60.0	1.0	56.134327	5.1995025	1.7396475	10.959895	-2.9016953	92000	-3.7252903e-09	20.980623	-0.040816832	-2.0960522	2.5167623	0.015611361	0.2122122	50.0	271.59468698501587
23	19.27143	14.946496	61.0	0.0	54.7	5.579473	1.8920599	11.871083	-3.0679119	96000	1.8626451e-08	25.3042	-0.01850331	-2.1939147	2.4614267	0.015536293	0.2007007	12.0	279.43171310424805
24	16.931507	18.328308	89.0	-1.0	52.054794	5.6456757	1.6198813	10.277747	-4.09656	100000	9.934108e-09	25.452978	-0.039434288	-2.2654567	2.430383	0.015135449	0.2027027	49.0	290.27676582336426
25	21.75	17.712107	68.0	0.0	59.84375	5.3691874	2.2020655	10.0719385	-6.1932006	104000	1.9868216e-08	25.691732	-0.03485516	-2.4859178	2.3896554	0.015007618	0.17067067	40.0	300.43743801116943
26	22.301588	19.220222	74.0	-1.0	60.460316	5.8030787	1.7557395	12.404796	-3.186799	108000	1.8626451e-09	29.300339	-0.039698735	-2.3080938	2.3371894	0.015175528	0.20870872	49.0	311.2547359466553
