Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.1741574	4.958027	43.0	-1.0	22.044945	0.029521022	1.3192181e-05	0.029971259	0.029278202	4000	-3.973643e-08	21.774199	-0.009051218	-0.22879815	3.388396	0.015249785	0.035785787	75.0	4.5763609409332275
1	1.9209039	3.9580374	28.0	-1.0	22.163841	0.1088491	0.0	0.1088491	0.1088491	8000	0.0	11.904637	-0.011205372	-0.11952233	3.383508	0.010174996	0.074324325	79.0	9.328197956085205
2	2.16	4.4371934	32.0	-1.0	22.525715	0.17089926	1.4901161e-08	0.17089924	0.17089924	12000	-4.967054e-09	16.183786	-0.016134115	-0.16833639	3.38227	0.011265873	0.10035035	79.0	14.077692985534668
3	2.4404762	3.548478	13.0	-1.0	23.458334	0.24514334	2.9802322e-08	0.24514331	0.24514331	16000	1.0244548e-08	9.955743	-0.018041953	-0.18151553	3.3670661	0.01014981	0.10385385	79.0	18.818352937698364
4	2.2	4.9523444	35.0	-1.0	22.457144	0.32330742	0.0	0.32330742	0.32330742	20000	1.4901161e-08	18.977823	-0.020295186	-0.1756103	3.3662746	0.013948095	0.12287287	79.0	23.584108114242554
5	2.0406976	3.6478055	18.0	-1.0	22.965117	0.40068755	0.0	0.40068755	0.40068755	24000	1.7384687e-08	10.022241	-0.020831492	-0.082496405	3.3471696	0.012992493	0.1318819	79.0	28.33236002922058
6	2.090909	3.24517	20.0	-1.0	23.8	0.4561576	2.9802322e-08	0.45615757	0.45615757	28000	-1.9868216e-08	7.5194473	-0.02075833	-0.06729861	3.3358428	0.011828837	0.12212213	79.0	33.07422089576721
7	3.2451613	5.257673	33.0	-1.0	25.122581	0.50678825	5.9604645e-08	0.5067883	0.5067883	32000	-5.9604645e-08	20.306295	-0.024237001	-0.2736939	3.313555	0.00867495	0.12912914	79.0	37.82717275619507
8	3.3892617	4.886238	31.0	-1.0	26.2349	0.6049913	5.9604645e-08	0.6049914	0.6049914	36000	-2.7318796e-08	18.150522	-0.025775135	-0.2752776	3.2956731	0.012306285	0.12737738	79.0	42.58117198944092
9	3.3422818	5.000365	32.0	-1.0	26.28188	0.7038193	1.1920929e-07	0.7038194	0.7038194	40000	-4.967054e-09	17.705505	-0.026649347	-0.20475578	3.2812078	0.011031836	0.12987989	79.0	47.324463844299316
10	4.362319	5.777194	26.0	-1.0	28.630434	0.7887617	1.7881393e-07	0.7887615	0.7887615	44000	2.4835268e-08	24.077768	-0.025984006	-0.3751777	3.2584503	0.01214965	0.12912913	79.0	52.09307074546814
11	3.2430556	4.9233665	25.0	-1.0	27.402779	0.89857954	5.9604645e-08	0.8985796	0.8985796	48000	-1.0554989e-08	16.20348	-0.030308709	-0.117142834	3.238163	0.012140505	0.17717718	79.0	56.86729097366333
12	4.953846	6.2534447	29.0	-1.0	30.169231	0.96327776	1.7881393e-07	0.9632776	0.9632776	52000	1.9868216e-08	28.501326	-0.032453675	-0.43869272	3.1975625	0.011800647	0.17842843	79.0	61.6449089050293
13	4.076923	5.0484047	21.0	-1.0	29.569231	1.0776459	1.1920929e-07	1.0776458	1.0776458	56000	3.228585e-08	26.700659	-0.015557219	-0.31618056	3.1686141	0.015289622	0.1644144	19.0	64.76686692237854
14	5.3153844	6.5855722	27.0	-1.0	30.346153	1.1761224	2.3841858e-07	1.1761222	1.1761222	60000	2.9802322e-08	30.593264	-0.028148755	-0.45124468	3.1286907	0.012864972	0.14914915	79.0	69.50996208190918
15	6.626087	7.362019	41.0	-1.0	33.93913	1.2886012	1.1920929e-07	1.2886013	1.2886013	64000	1.7384687e-08	39.684994	-0.03273739	-0.6558272	3.092741	0.015040878	0.16541542	75.0	74.12954497337341
16	8.257143	8.969821	50.0	-1.0	36.609524	1.4186032	1.1920929e-07	1.4186033	1.4186033	68000	7.4505806e-08	56.72997	-0.02878804	-0.99689865	3.0588648	0.012854653	0.1378879	79.0	78.88214993476868
17	6.4513273	7.155654	36.0	-1.0	34.743362	1.5685749	2.3841858e-07	1.5685747	1.5685747	72000	2.4835268e-08	35.05878	-0.029854193	-0.44298872	3.030531	0.010286051	0.1488989	79.0	83.65523481369019
18	7.504673	7.5385284	45.0	-1.0	36.20561	1.6686623	1.1920929e-07	1.6686622	1.6686622	76000	-1.2417635e-09	39.881966	-0.03343108	-0.55360097	3.00169	0.014254716	0.16516517	79.0	88.412428855896
19	8.673077	10.077051	49.0	-1.0	37.076923	1.7749394	1.1920929e-07	1.7749393	1.7749393	80000	9.934108e-09	73.29598	-0.03361006	-1.0919737	2.9744596	0.011852603	0.17242242	79.0	93.16045689582825
20	8.048544	8.01622	36.0	-1.0	37.611652	1.9164404	2.3841858e-07	1.9164401	1.9164401	84000	1.9868216e-08	43.783844	-0.033635143	-0.53856343	2.930907	0.01507961	0.16891891	71.0	97.6944649219513
21	8.6907215	8.983789	44.0	-1.0	38.608246	2.0166986	2.3841858e-07	2.0166984	2.0166984	88000	-5.7121117e-08	54.05653	-0.03512806	-0.6801357	2.8935213	0.015151687	0.18993993	68.0	102.14458799362183
22	11.466666	11.464147	61.0	-1.0	42.133335	2.1240761	0.0	2.1240761	2.1240761	92000	2.483527e-09	90.81916	-0.030929575	-1.2527052	2.8587654	0.015037035	0.14964963	70.0	106.63699579238892
23	12.05618	11.583948	76.0	-1.0	43.123596	2.2630234	0.0	2.2630234	2.2630234	96000	5.2774947e-08	97.41339	-0.035329685	-1.3095335	2.800626	0.014632289	0.16516516	79.0	111.39418888092041
24	13.3529415	13.92983	67.0	-1.0	45.04706	2.4000685	2.3841858e-07	2.4000683	2.4000683	100000	-1.2417634e-08	129.52026	-0.01297012	-1.6166369	2.7566545	0.015315282	0.17342342	10.0	114.25265789031982
25	11.229885	10.779612	59.0	-1.0	43.471264	2.5439446	2.3841858e-07	2.5439444	2.5439444	104000	2.5456151e-08	88.174164	-0.032923687	-0.91577595	2.743409	0.0150311	0.15115115	70.0	118.76673483848572
26	16.688313	16.493414	75.0	-1.0	49.467533	2.6514015	4.7683716e-07	2.651401	2.651401	108000	-2.7939677e-08	167.30873	-0.032896403	-2.0277774	2.7100384	0.012018189	0.1589089	79.0	123.52607583999634
27	17.094595	14.043531	51.0	0.0	51.554054	2.798908	2.3841858e-07	2.7989078	2.7989078	112000	-3.7252903e-09	138.41444	-0.03731534	-1.698953	2.6967494	0.009247859	0.17967969	79.0	128.2811200618744
28	14.531646	11.613867	58.0	0.0	48.683544	2.9308991	2.3841858e-07	2.9308994	2.9308994	116000	-3.7252903e-08	95.12292	-0.0149090225	-0.97548676	2.639806	0.015089065	0.16616617	11.0	131.15680599212646
29	18.642857	15.385554	62.0	0.0	54.67143	3.0299246	0.0	3.0299246	3.0299246	120000	2.2351742e-08	161.27193	-0.03283174	-1.7539533	2.5960932	0.011175529	0.14614615	79.0	135.92904782295227
30	17.555555	14.605829	54.0	0.0	53.02778	3.155293	2.3841858e-07	3.1552932	3.1552932	124000	2.9802322e-08	138.75914	-0.035683136	-1.4349791	2.5877335	0.0141027225	0.17567568	79.0	140.68843483924866
31	19.865671	17.15678	74.0	0.0	56.119404	3.2680936	0.0	3.2680936	3.2680936	128000	2.4835268e-08	190.75371	-0.033689957	-1.8937811	2.5337026	0.011563336	0.1604104	79.0	145.46353387832642
32	20.546875	16.043818	73.0	0.0	59.1875	3.3923209	4.7683716e-07	3.3923213	3.3923213	132000	-3.228585e-08	180.40771	-0.03463306	-1.7899857	2.4577885	0.014293437	0.1619119	79.0	150.23584699630737
33	22.540983	19.331936	80.0	0.0	60.85246	3.5108147	7.1525574e-07	3.5108154	3.5108154	136000	1.2417634e-08	232.08386	-0.038074985	-2.3646176	2.4211895	0.01152945	0.18543543	79.0	154.994078874588
34	20.269842	16.456009	57.0	0.0	59.06349	3.6413515	2.3841858e-07	3.6413517	3.6413517	140000	5.9604645e-08	182.15846	-0.038934153	-1.8731829	2.3931847	0.014774618	0.18643643	79.0	159.74261569976807
