Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.8694158	4.061824	23.0	-1.0	13.487972	-0.16707018	0.032744113	-0.072062545	-0.2205423	4000	-1.9868216e-08	15.411964	-0.007125649	-1.5378097	2.2430036	0.0056439037	0.0538038	79.0	1.9650051593780518
1	1.6778524	3.463653	17.0	-1.0	13.2449665	0.75148207	0.28012702	1.5718113	0.32369527	8000	1.0554989e-08	9.489802	-0.006723618	-0.23235977	2.2335503	0.009510542	0.07357358	79.0	4.0309600830078125
2	1.9201388	3.9595013	28.0	-1.0	13.75	0.80328995	0.13035083	1.1394252	0.58871835	12000	-6.208817e-09	12.496452	-0.008722899	-0.510403	2.2210014	0.00797383	0.062062066	79.0	6.09339714050293
3	2.3837638	3.9123647	17.0	-1.0	14.571956	1.087758	0.18981588	1.4078311	0.48238719	16000	4.967054e-09	10.820924	-0.009790413	-0.5954214	2.2130885	0.006439589	0.069569565	79.0	8.145603895187378
4	2.3509433	3.9249384	17.0	-1.0	14.849056	1.5560448	0.66256416	3.114085	-0.006742973	20000	0.0	10.251256	-0.009689379	-0.1825815	2.2242448	0.004821041	0.043543544	79.0	10.197135925292969
5	2.444867	4.8219047	41.0	-1.0	14.923954	1.548379	0.79787594	4.8954616	-0.05530424	24000	7.450581e-09	18.478645	-0.010686438	-0.44695774	2.2240248	0.0056178607	0.04604605	79.0	12.269686222076416
6	2.5039682	4.260839	29.0	-1.0	15.5912695	1.8660094	0.95579946	5.308415	-0.06599397	28000	2.483527e-09	13.273189	-0.015327118	-0.3321511	2.221649	0.010608569	0.10535535	79.0	14.333964109420776
7	3.350211	5.4594526	35.0	-1.0	16.552742	1.7339839	0.90291184	5.636103	-0.07324291	32000	0.0	20.676146	-0.015190519	-0.7329666	2.2071724	0.010408799	0.1036036	79.0	16.387141942977905
8	3.4700854	5.6425924	37.0	-1.0	16.863247	2.4259148	0.9778754	5.4210143	-0.0013095587	36000	-1.9868216e-08	21.848291	-0.014776993	-0.44202122	2.17709	0.010444849	0.09884885	79.0	18.444895029067993
9	4.0238094	5.681583	30.0	-1.0	18.757143	2.4317865	1.123045	6.709233	-0.08677728	40000	-1.4901161e-08	19.410845	-0.014593807	-0.34988388	2.1407864	0.010677938	0.11436436	79.0	20.49493098258972
10	4.075472	6.0254145	40.0	-1.0	18.62264	2.6489644	1.3079888	8.476524	-0.10550871	44000	1.3659398e-08	24.588242	-0.013221963	-0.48371634	2.0968864	0.009994421	0.08458459	79.0	22.56025195121765
11	5.3597884	8.1524935	48.0	-1.0	20.78307	2.6835794	0.99526596	6.4436564	-0.10081962	48000	9.934108e-09	42.220013	-0.014249443	-2.0809524	2.0538743	0.0051894276	0.070820816	79.0	24.6576189994812
12	5.304813	7.0610876	37.0	-1.0	21.032085	3.8816228	1.2518324	7.777115	0.005849734	52000	-4.967054e-09	27.980074	-0.012798273	-0.60460377	2.0052679	0.0040535685	0.083583586	79.0	26.714438915252686
13	6.1371427	7.26192	37.0	-1.0	22.56	3.5428245	1.407536	7.3590407	-0.09767057	56000	9.934108e-09	30.365961	-0.013311823	-0.5212801	1.9549774	0.0037019702	0.069069065	79.0	28.7706880569458
14	6.89375	8.70244	49.0	-1.0	24.3375	3.8338058	1.4777806	8.887962	-0.13007912	60000	-4.346172e-09	48.805405	-0.012964296	-1.8490772	1.933828	0.008726046	0.075325325	79.0	30.823000192642212
15	5.40678	6.619058	43.0	-1.0	21.949152	4.8397856	1.7788786	9.068288	-0.14591217	64000	7.450581e-09	29.46557	-0.012500885	-2.1457996	1.9068345	0.009526619	0.09084084	79.0	32.87393808364868
16	7.031646	8.529488	45.0	-1.0	24.550632	3.5873182	1.520858	8.797274	-0.16251773	68000	4.967054e-09	42.418663	-0.012081951	-2.036192	1.8579769	0.0066689253	0.06506506	79.0	34.93318200111389
17	9.57554	11.099924	61.0	-1.0	28.266188	4.8848352	1.8056998	9.812599	-0.14372441	72000	-9.934108e-09	72.926414	-0.011742406	-3.5914447	1.8284513	0.009911586	0.08233233	79.0	36.990819215774536
18	9.308824	10.78569	59.0	-1.0	28.67647	6.565887	2.3667905	13.110314	-0.16337202	76000	-1.9868216e-08	60.376934	-0.013998347	-1.2720314	1.78366	0.008790246	0.08983984	79.0	39.04665994644165
19	9.9007635	10.6354265	41.0	-1.0	29.740458	6.3473325	2.36203	13.4328165	-0.17972718	80000	0.0	56.21945	-0.011158598	-1.197443	1.7133007	0.009076173	0.066316314	79.0	41.09786915779114
20	10.353847	11.359077	54.0	-1.0	30.238462	6.4390435	2.3451858	12.652829	-0.16324328	84000	-2.483527e-09	59.20074	-0.014998804	-1.223065	1.6945268	0.007640878	0.09884885	79.0	43.19369292259216
21	10.563492	12.171066	54.0	-1.0	31.119047	6.8930826	2.4973598	13.011792	-0.18931477	88000	-3.7252903e-09	69.89697	-0.012663464	-1.8161551	1.6178569	0.008500377	0.077577576	79.0	45.24948000907898
22	9.255474	11.399212	64.0	-1.0	28.153284	7.365266	2.5473871	15.437237	-0.14143972	92000	-4.967054e-09	78.65764	-0.011459276	-1.5410143	1.5759941	0.008018215	0.06256256	79.0	47.29990887641907
23	11.893442	12.579457	55.0	-1.0	32.19672	6.9457555	2.4288833	14.519951	-0.17388393	96000	2.9802322e-08	73.349495	-0.012535963	-1.6334032	1.5337712	0.007927573	0.08208208	79.0	49.35062313079834
24	13.830358	14.762337	64.0	-1.0	35.160713	7.792338	2.328903	13.387883	0.059931085	100000	7.450581e-09	95.90536	-0.011321534	-3.4529107	1.5108551	0.0045984415	0.07007007	79.0	51.401604890823364
25	15.757576	15.378124	64.0	-1.0	38.40404	9.04578	2.8576984	16.20352	0.2168776	104000	-1.9868216e-08	109.13434	-0.012720265	-4.432694	1.4594474	0.005240626	0.07807807	79.0	53.46367692947388
26	14.761905	15.68592	61.0	-1.0	36.84762	10.579865	3.0920897	17.981062	0.46345094	108000	-1.9868216e-08	115.33529	-0.012615877	-2.453313	1.4309349	0.0070801177	0.075575575	79.0	55.5609610080719
27	12.412281	14.617828	68.0	-1.0	33.403507	10.4423895	3.0979066	17.92071	0.03327924	112000	0.0	106.609825	-0.012314797	-2.6938565	1.4208473	0.00624063	0.08533534	79.0	57.6210560798645
28	13.166667	12.751964	71.0	-1.0	34.2807	9.235575	3.562199	16.831743	-0.30257982	116000	-3.7252903e-09	83.450516	-0.012993549	-2.88436	1.3671889	0.009743888	0.0995996	79.0	59.67153310775757
29	14.584906	15.558087	64.0	-1.0	36.735847	8.112214	2.8044407	13.833036	-0.31475216	120000	-6.208817e-09	113.875244	-0.008972573	-5.510134	1.3505354	0.007880762	0.04654655	79.0	61.72152805328369
30	13.669724	15.418954	64.0	-1.0	34.98165	10.207915	3.2083275	18.321045	-0.12816927	124000	9.934108e-09	111.54876	-0.011425834	-1.9370912	1.3121103	0.008494381	0.066816814	79.0	63.78628993034363
31	15.63	15.618998	64.0	-1.0	38.42	9.867881	2.6500063	15.9599495	-0.1649525	128000	3.228585e-08	120.464325	-0.012385621	-3.627266	1.3003913	0.009179759	0.072322324	79.0	65.84420418739319
32	17.52174	17.276825	68.0	-1.0	41.608696	11.139952	3.1808763	20.942179	0.041541696	132000	-7.450581e-09	144.04051	-0.011731207	-4.658602	1.2332659	0.004854831	0.056306306	79.0	67.8964250087738
33	19.894117	18.404617	75.0	-1.0	45.788235	12.655743	3.0889475	19.127417	0.49984545	136000	0.0	152.46579	-0.009543474	-3.7119687	1.2167269	0.005326295	0.045045044	79.0	69.95087814331055
34	19.534883	18.377626	70.0	-1.0	44.40698	14.025759	3.4510875	22.270813	0.23875266	140000	-7.450581e-09	153.5645	-0.0128014535	-2.5585403	1.2147518	0.0038821355	0.06581582	79.0	72.00069999694824
35	17.456522	16.904087	76.0	-1.0	41.369564	14.002622	3.4752257	21.840982	0.13882682	144000	-3.7252903e-09	142.11783	-0.010277355	-5.5067534	1.1919683	0.0044993223	0.0538038	79.0	74.06648516654968
36	17.956043	16.431618	60.0	-1.0	41.813187	12.041091	3.437481	20.414728	0.116992116	148000	-4.967054e-09	122.944984	-0.010896328	-1.7689158	1.1666867	0.0052305125	0.056306306	79.0	76.12288689613342
37	19.2	16.237066	67.0	-1.0	43.8	12.036241	3.3565822	19.667423	-0.03676483	152000	-6.208817e-09	135.44623	-0.01187104	-3.2388916	1.1496822	0.006801477	0.071571566	79.0	78.16995906829834
38	16.62245	15.758065	58.0	-1.0	39.857143	12.639294	3.1812575	18.884851	0.27489433	156000	1.2417635e-09	119.52874	-0.009816187	-3.5328472	1.1598581	0.0042930283	0.04904905	79.0	80.22205805778503
39	19.21591	17.557339	72.0	-1.0	44.011364	11.493263	3.4298987	17.88217	-0.26041082	160000	9.934108e-09	147.47472	-0.012114805	-4.2010055	1.1355033	0.005150575	0.06381381	79.0	82.27330112457275
40	19.423529	16.050198	62.0	-1.0	45.24706	12.886927	3.1003647	18.156904	0.024697363	164000	-1.8626451e-09	106.443565	-0.010481305	-3.1412685	1.1031376	0.0070078424	0.059309307	79.0	84.34139800071716
