Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.2730496	4.0668073	21.0	-1.0	13.960993	-0.19781443	2.9802322e-08	-0.1978144	-0.1978144	4000	-1.2417634e-08	6.2081013	-0.007310422	-0.18165421	2.2833703	0.0028969205	0.023523524	79.0	5.059964179992676
1	2.4476535	4.2360373	22.0	-1.0	14.288809	-0.11865663	2.2351742e-08	-0.118656605	-0.118656605	8000	-9.934108e-09	5.9266186	-0.017277302	-0.16512878	2.2783933	0.010269853	0.07432433	79.0	10.133615016937256
2	2.8267717	5.1084223	36.0	-1.0	15.594488	-0.041880604	0.0	-0.041880604	-0.041880604	12000	-1.7384687e-08	6.8785424	-0.02013933	-0.18070881	2.2683463	0.009816653	0.10785786	79.0	15.207287073135376
3	3.6144068	5.8562984	41.0	-1.0	16.686441	0.038389705	3.7252903e-09	0.0383897	0.0383897	16000	1.4901161e-08	8.610841	-0.023475707	-0.24176009	2.2417126	0.011802867	0.13738738	79.0	20.262842178344727
4	3.9120371	6.9426646	47.0	-1.0	18.166666	0.12911165	1.4901161e-08	0.12911163	0.12911163	20000	4.718701e-08	8.039445	-0.024555055	-0.22557656	2.2176259	0.00814857	0.12937938	79.0	25.337575912475586
5	5.2526317	7.1081395	38.0	-1.0	20.515789	0.21601188	0.0	0.21601188	0.21601188	24000	-4.9670536e-08	9.939247	-0.027313074	-0.30708662	2.189798	0.009340264	0.14914915	79.0	30.43391704559326
6	6.0607734	7.758913	46.0	-1.0	21.39779	0.31402045	0.0	0.31402045	0.31402045	28000	-9.934108e-09	11.224118	-0.026278356	-0.33344403	2.1594856	0.007938131	0.12862863	79.0	35.54103398323059
7	5.538889	8.132489	41.0	-1.0	21.711111	0.41373155	2.9802322e-08	0.41373152	0.41373152	32000	-6.45717e-08	9.525447	-0.027057549	-0.23129511	2.1233337	0.010267899	0.13463464	79.0	40.62244415283203
8	6.4011626	8.660026	45.0	-1.0	22.82558	0.4968249	0.0	0.4968249	0.4968249	36000	-3.4769375e-08	10.33133	-0.029601963	-0.26518193	2.0751512	0.008657929	0.13688688	79.0	45.695626974105835
9	7.766234	9.842785	60.0	-1.0	25.363636	0.5839845	5.9604645e-08	0.58398455	0.58398455	40000	4.967054e-09	11.011932	-0.027496047	-0.32729402	2.031121	0.0107063465	0.12287287	79.0	50.76543688774109
10	7.610063	9.380773	56.0	-1.0	24.729559	0.67938447	0.0	0.67938447	0.67938447	44000	1.9868216e-08	11.220868	-0.02862969	-0.26733533	1.9894189	0.012171303	0.13163163	79.0	55.858222007751465
11	9.588653	10.941541	62.0	-1.0	27.730497	0.7657279	5.9604645e-08	0.76572794	0.76572794	48000	2.9802322e-08	12.73309	-0.026192946	-0.35932192	1.9520864	0.011842818	0.0965966	79.0	60.91999101638794
12	11.926829	12.559562	55.0	-1.0	31.528456	0.8632045	5.9604645e-08	0.8632044	0.8632044	52000	-2.8560558e-08	14.080794	-0.029099392	-0.45360884	1.9128189	0.011067838	0.1011011	79.0	66.02988314628601
13	11.328	11.590877	52.0	-1.0	30.856	0.9704247	1.1920929e-07	0.97042483	0.97042483	56000	2.2351742e-08	13.130666	-0.030554846	-0.36026382	1.8808552	0.014007978	0.13913915	79.0	71.12441897392273
14	12.042017	11.614534	53.0	-1.0	32.294117	1.0654886	2.3841858e-07	1.0654883	1.0654883	60000	0.0	12.29538	-0.029372156	-0.35171446	1.8415369	0.010730025	0.121371366	79.0	76.19057893753052
15	12.637931	14.335509	61.0	-1.0	32.793102	1.1578265	0.0	1.1578265	1.1578265	64000	-8.692344e-09	14.05824	-0.030287212	-0.38183656	1.8176355	0.0120215835	0.12887888	79.0	81.25381207466125
16	15.980769	16.29888	72.0	-1.0	37.23077	1.252743	0.0	1.252743	1.252743	68000	2.4835268e-08	15.303685	-0.028712988	-0.45714855	1.771791	0.010105169	0.12287287	79.0	86.33139824867249
17	17.797873	18.747812	71.0	-1.0	40.723404	1.3547419	2.3841858e-07	1.3547417	1.3547417	72000	-3.7252903e-09	16.095842	-0.027894864	-0.4920815	1.716945	0.010084662	0.12112113	79.0	91.47441411018372
18	18.955555	20.054321	85.0	-1.0	41.744446	1.4589047	0.0	1.4589047	1.4589047	76000	-1.4901161e-08	17.146605	-0.029989818	-0.52417135	1.6752928	0.010855373	0.13863863	79.0	96.57136797904968
19	16.916666	16.339922	77.0	-1.0	39.4375	1.5643566	1.1920929e-07	1.5643564	1.5643564	80000	-4.4703484e-08	13.820277	-0.030150803	-0.354921	1.6452793	0.009847156	0.14664665	79.0	101.67523908615112
