Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.6353592	2.769141	15.0	-1.0	21.712708	0.16820447	0.0026249785	0.17524193	0.14862478	4000	1.7539909e-08	6.2817307	-0.010459606	-0.10810844	3.3971844	0.009315274	0.08933934	79.0	13.26868486404419
1	2.1085715	3.7484756	19.0	-1.0	22.16	0.24876595	0.0	0.24876595	0.24876595	8000	1.3659398e-08	12.304642	-0.017081976	-0.21792662	3.3838441	0.013031851	0.13438438	79.0	26.559144973754883
2	1.7955801	3.8804202	30.0	-1.0	21.78453	0.34857348	0.0	0.34857348	0.34857348	12000	-1.4280279e-08	11.133985	-0.02623037	-0.090252556	3.3722687	0.014864537	0.16466466	79.0	39.81638193130493
3	2.4156628	4.0718837	34.0	-1.0	23.686747	0.4148094	0.0	0.4148094	0.4148094	16000	-6.208817e-09	13.273109	-0.0341588	-0.18422246	3.3502378	0.014797677	0.1946947	79.0	53.11630082130432
4	2.6335404	4.830917	25.0	-1.0	24.26708	0.50505644	5.9604645e-08	0.5050565	0.5050565	20000	-1.9868216e-08	18.431791	-0.037058026	-0.24358058	3.3268192	0.015018544	0.19994994	73.0	65.88495707511902
5	3.5306122	4.4067144	20.0	-1.0	26.884354	0.6059084	0.0	0.6059084	0.6059084	24000	-2.4835268e-08	14.291696	-0.035218135	-0.29143652	3.2995415	0.015006074	0.1896897	49.0	76.7023057937622
6	3.5734265	5.4714637	33.0	-1.0	27.216784	0.71160084	5.9604645e-08	0.7116009	0.7116009	28000	2.483527e-09	23.423996	-0.036429103	-0.33458152	3.2794354	0.015159197	0.17092091	63.0	88.68907284736633
7	5.014815	6.4830093	38.0	-1.0	29.11111	0.8200284	0.0	0.8200284	0.8200284	32000	-2.4835268e-08	32.92878	-0.01724626	-0.5529106	3.2501557	0.015371502	0.1544044	14.0	96.6826241016388
8	4.532847	6.0134287	40.0	-1.0	28.394161	0.9493094	1.1920929e-07	0.9493095	0.9493095	36000	-2.4835268e-08	27.397087	-0.043099348	-0.41207942	3.2288694	0.01327987	0.2127127	79.0	109.95814895629883
9	5.124031	6.9360394	51.0	-1.0	30.209303	1.0576438	1.1920929e-07	1.0576437	1.0576437	40000	6.208817e-09	37.61936	-0.04162571	-0.4714044	3.1938877	0.015234108	0.20970972	78.0	123.11250185966492
10	5.5396824	6.895652	41.0	-1.0	31.238094	1.1681889	0.0	1.1681889	1.1681889	44000	7.450581e-09	33.56342	-0.035242625	-0.4886179	3.1570385	0.015029217	0.17067067	36.0	132.86881184577942
11	5.950413	6.27319	33.0	-1.0	31.92562	1.2774115	1.1920929e-07	1.2774113	1.2774113	48000	-8.692344e-09	29.560354	-0.012788589	-0.43094286	3.120618	0.016201096	0.22997998	8.0	140.42366981506348
12	7.2272725	8.942909	65.0	-1.0	35.245453	1.3780098	1.1920929e-07	1.3780099	1.3780099	52000	2.9802322e-08	63.593052	-0.04054648	-0.8559265	3.0237038	0.015165132	0.21746747	41.0	150.63617491722107
13	7.4684687	8.818306	44.0	-1.0	34.873875	1.5108174	1.1920929e-07	1.5108175	1.5108175	56000	-2.9802322e-08	54.95606	-0.022558587	-0.7338317	2.9862225	0.015031324	0.24024022	16.0	158.8131079673767
14	6.5309734	5.8734	23.0	-1.0	34.663715	1.6306025	1.1920929e-07	1.6306026	1.6306026	60000	1.21071935e-08	25.509058	-0.033899616	-0.29204464	2.9655797	0.015358957	0.16116117	31.0	168.2049617767334
15	8.403846	9.656125	54.0	-1.0	37.26923	1.7073069	1.1920929e-07	1.707307	1.707307	64000	1.4901161e-08	64.2949	-0.01501222	-0.77473545	2.9070072	0.015086543	0.1574074	11.0	175.96207404136658
16	9.520833	10.896272	63.0	-1.0	39.583332	1.8233247	1.1920929e-07	1.8233248	1.8233248	68000	2.4835268e-08	86.94709	-0.004528808	-1.0268875	2.8654118	0.016203182	0.259009	3.0	183.10082602500916
17	10.122449	10.577475	50.0	-1.0	40.112244	1.95331	1.1920929e-07	1.9533099	1.9533099	72000	-2.483527e-09	75.64735	-0.010972095	-0.8929526	2.8438985	0.015274785	0.24324326	7.0	190.56362199783325
18	9.893617	10.335302	52.0	-1.0	40.744682	2.0712755	0.0	2.0712755	2.0712755	76000	2.7318796e-08	74.42658	-0.042728674	-0.8166688	2.805208	0.015267088	0.2072072	62.0	202.4531548023224
19	8.865979	10.386975	57.0	-1.0	39.494846	2.1809921	4.7683716e-07	2.1809916	2.1809916	80000	-4.967054e-09	73.54459	-0.03680333	-0.6707738	2.7378204	0.015283093	0.18868868	34.0	212.08993911743164
20	11.363636	11.025984	52.0	-1.0	43.795456	2.2791398	2.3841858e-07	2.2791395	2.2791395	84000	0.0	78.658585	-0.03823228	-0.8943567	2.6881444	0.015054506	0.17417417	48.0	222.88436698913574
21	13.583333	13.886623	68.0	-1.0	45.488094	2.3888764	2.3841858e-07	2.3888767	2.3888767	88000	3.973643e-08	128.82306	-0.032298516	-1.4796137	2.6885462	0.015416657	0.17492492	29.0	232.09413886070251
22	13.9382715	14.533355	70.0	0.0	47.54321	2.524013	2.3841858e-07	2.5240128	2.5240128	92000	1.4901161e-08	127.910194	-0.043416183	-1.4242249	2.631173	0.015020612	0.20445447	50.0	242.9933159351349
23	15.307693	13.003261	57.0	0.0	49.641026	2.6527636	2.3841858e-07	2.6527638	2.6527638	96000	-7.450581e-09	120.305595	-0.043428894	-1.432345	2.5948904	0.015103011	0.20345344	60.0	254.7144069671631
24	14.25	13.103911	64.0	-1.0	48.8875	2.7771037	4.7683716e-07	2.7771041	2.7771041	100000	-3.4769375e-08	112.27655	-0.035581507	-1.0919018	2.5685775	0.015028874	0.17042042	32.0	264.2039439678192
25	16.48	14.357678	69.0	0.0	51.626667	2.8839803	2.3841858e-07	2.88398	2.88398	104000	-2.173086e-08	142.42348	-0.0120437695	-1.5152956	2.5154421	0.015056412	0.1821822	7.0	271.7528657913208
26	18.830986	17.5908	97.0	-1.0	54.69014	3.0046346	0.0	3.0046346	3.0046346	108000	2.7318796e-08	210.5763	-0.012302184	-2.0402782	2.4808571	0.015212018	0.1574074	9.0	279.3874599933624
27	16.426666	15.851959	64.0	-1.0	50.96	3.1394408	0.0	3.1394408	3.1394408	112000	-4.718701e-08	159.73155	-0.0139252925	-1.4831136	2.437355	0.015412328	0.17142141	10.0	287.06852102279663
28	22.190475	16.422842	72.0	1.0	59.238094	3.2528358	6.420171e-07	3.252863	3.2528362	116000	2.4835268e-08	207.37634	-0.015351851	-2.2142208	2.3828676	0.015171063	0.2157157	8.0	294.5589768886566
29	18.112677	17.625645	73.0	0.0	53.323944	3.3841681	2.3841858e-07	3.3841684	3.3841684	120000	-1.1175871e-08	197.94116	-0.018460592	-1.7281914	2.3771176	0.015599129	0.2037037	11.0	302.30936574935913
30	19.818182	16.360435	69.0	-1.0	57.409092	3.498882	6.006704e-07	3.498913	3.498882	124000	-2.483527e-09	172.8944	-0.041995626	-1.5992991	2.2937193	0.015017225	0.21096097	53.0	313.46882700920105
31	24.065575	17.757814	79.0	1.0	62.491802	3.606441	2.3841858e-07	3.6064413	3.6064413	128000	1.2417635e-09	221.7622	-0.013037351	-2.087803	2.273897	0.016728172	0.1619119	8.0	321.0036609172821
32	22.838709	18.743769	71.0	1.0	60.870968	3.725391	4.7683716e-07	3.7253904	3.7253904	132000	-2.8560558e-08	242.89705	0.000508029	-2.0146153	2.1542373	0.015116592	0.17967969	2.0	328.0551040172577
33	24.847458	19.107912	72.0	0.0	63.77966	3.8403091	7.1525574e-07	3.8403084	3.8403084	136000	2.9802322e-08	247.92558	-0.013377595	-2.3363469	2.0943842	0.015076368	0.1861862	8.0	335.59113001823425
34	25.491526	16.489723	72.0	0.0	64.77966	3.960235	2.3841858e-07	3.9602354	3.9602354	140000	-7.450581e-09	208.04189	-0.036892015	-1.9575424	2.0362358	0.015354573	0.15415415	39.0	345.63495779037476
35	23.15	17.635971	68.0	0.0	63.683334	4.068686	4.7683716e-07	4.0686855	4.0686855	144000	2.9802322e-08	205.52287	-0.019982096	-1.5698878	2.0352118	0.015360688	0.12012013	15.0	353.70408511161804
36	26.145454	18.32675	66.0	2.0	66.29091	4.1647067	4.7683716e-07	4.164707	4.164707	148000	-7.450581e-09	245.48909	-0.030611396	-2.1476345	2.0299056	0.015117756	0.1443944	28.0	362.8914499282837
37	29.09434	19.771585	68.0	2.0	69.245285	4.2737107	4.7683716e-07	4.2737103	4.2737103	152000	-2.4835268e-08	302.59824	-0.044479694	-2.8001072	1.989529	0.015064803	0.20995994	69.0	375.3614239692688
38	29.339622	20.628742	79.0	1.0	70.113205	4.3952956	4.7683716e-07	4.395296	4.395296	156000	-1.9868216e-08	290.82977	-0.034909505	-2.4590607	1.9583783	0.015182753	0.1408909	36.0	385.15025997161865
39	31.326923	20.907967	74.0	0.0	72.59615	4.50775	4.7683716e-07	4.5077496	4.5077496	160000	5.9604645e-08	323.25644	-0.030132025	-2.9319763	1.9227861	0.015014137	0.15415415	27.0	394.2104709148407
40	34.65306	20.347544	70.0	2.0	76.53061	4.626568	4.7683716e-07	4.6265683	4.6265683	164000	3.3527613e-08	345.0631	-0.04568057	-3.3004863	1.9245272	0.013464537	0.2102102	79.0	407.54125595092773
41	33.48	19.544043	67.0	0.0	76.4	4.749382	0.0	4.749382	4.749382	168000	4.9670536e-08	305.85532	-0.025687836	-2.696355	1.8869724	0.015021153	0.12562563	21.0	416.12241077423096
