Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.5888889	3.030931	20.0	-1.0	21.633333	-0.14384495	0.053695202	0.082446456	-0.31879294	4000	1.8626451e-08	7.5606017	-0.03390919	-2.6227267	3.3865273	0.010888492	0.036786787	79.0	0.8789381980895996
1	1.8833333	3.2868001	16.0	-1.0	21.811111	0.7009885	0.6579205	2.4454393	-1.9357895	8000	-2.483527e-09	6.334349	-0.045414984	-1.7790152	3.3830407	0.014610489	0.078078076	79.0	1.7424201965332031
2	1.7527473	3.7679052	29.0	-1.0	21.357143	0.8121361	1.1549083	4.6473804	-3.0378876	12000	-9.934108e-09	9.539037	-0.05049591	-3.7620265	3.3751576	0.008369546	0.08958959	79.0	2.638031244277954
3	2.6385543	4.479077	28.0	-1.0	23.831326	0.86987	1.2022694	4.594197	-3.856762	16000	-4.346172e-09	11.916084	-0.05387171	-4.6605678	3.369456	0.011257552	0.11136136	79.0	3.486685276031494
4	2.2941177	4.040453	21.0	-1.0	23.058823	1.5466231	1.5579559	7.862274	-4.587982	20000	1.2417635e-09	11.140162	-0.05563629	-4.059095	3.3660228	0.009433369	0.112112105	79.0	4.30996036529541
5	1.7613636	2.9251819	15.0	-1.0	22.113636	1.0733557	1.420945	6.1696143	-4.3037972	24000	0.0	5.98585	-0.062205065	-1.8874058	3.3614686	0.007359183	0.14414415	79.0	5.158228397369385
6	2.5370371	4.618988	28.0	-1.0	24.148148	0.82268167	0.9443185	3.8561618	-2.5538325	28000	9.934108e-09	12.064048	-0.057875637	-2.914687	3.3483944	0.014909454	0.13438438	79.0	5.984320163726807
7	1.9520959	3.5101366	25.0	-1.0	23.42515	1.4955236	1.2160587	4.2881684	-3.3638356	32000	-9.934108e-09	7.6757436	-0.059499335	-2.1728375	3.3371308	0.014748628	0.16716717	79.0	6.8151233196258545
8	2.8012424	4.223301	21.0	-1.0	24.46584	0.98561037	0.9400249	4.0874844	-2.4623544	36000	7.1401396e-09	9.857681	-0.057073694	-2.6393204	3.3223343	0.015087779	0.11536536	64.0	7.628872394561768
9	2.5987654	4.404627	27.0	-1.0	23.851852	1.4034493	1.2042017	4.807204	-2.4785326	40000	-6.208817e-09	13.487384	-0.06163523	-4.5723357	3.317194	0.011079494	0.1509009	79.0	8.459087133407593
10	2.121212	3.5705662	19.0	-1.0	23.89091	1.7114805	1.386132	7.931644	-3.0772598	44000	-3.7252903e-09	8.414112	-0.06117185	-2.8073814	3.3075457	0.015118297	0.14214215	69.0	9.234719276428223
11	2.475	4.378855	29.0	-1.0	24.53125	1.2003881	1.0231041	4.7722907	-2.1912782	48000	-2.483527e-09	10.433969	-0.053002536	-3.7433834	3.2921164	0.015043627	0.119119115	67.0	10.010270357131958
12	3.1381578	4.746258	37.0	-1.0	25.427631	1.2464361	1.2797498	6.951667	-2.241259	52000	-9.934108e-09	21.06559	-0.053063143	-6.3459983	3.2767518	0.015041231	0.13563563	61.0	10.765701293945312
13	3.3071895	5.1592684	30.0	-1.0	25.477123	2.0477896	1.3083946	6.911418	-1.4278072	56000	4.967054e-09	15.887837	-0.057192247	-5.6662326	3.266032	0.015032339	0.13238238	62.0	11.528170347213745
14	3.2380953	4.238363	23.0	-1.0	26.394558	1.8655629	1.458236	7.041421	-2.6157503	60000	1.4901161e-08	9.895816	-0.06376767	-3.2171147	3.234563	0.015051172	0.1483984	64.0	12.342276096343994
15	3.2013423	5.3256125	28.0	-1.0	26.154362	1.7893895	1.2382786	5.9493103	-1.5787596	64000	9.934108e-09	14.724166	-0.058537614	-4.8132915	3.23201	0.015116523	0.1483984	66.0	13.158744096755981
16	3.1632652	3.9054136	24.0	-1.0	26.693878	1.811697	1.3445394	7.7164826	-1.7928647	68000	2.483527e-09	9.071228	-0.06124286	-2.7086718	3.2131474	0.015052141	0.16616617	62.0	13.914688110351562
17	3.1172414	5.1921735	34.0	-1.0	26.937931	1.6237063	1.195391	5.365555	-1.6902535	72000	9.934108e-09	14.180134	-0.044889703	-5.492286	3.2023885	0.0150369415	0.11386386	45.0	14.634725093841553
18	3.0	4.2395177	26.0	-1.0	26.10596	1.7935599	1.3966029	7.172124	-1.298339	76000	9.934108e-09	10.924606	-0.05838387	-2.9987075	3.1869023	0.01519167	0.15365365	59.0	15.391006231307983
19	3.7062938	5.2687654	28.0	-1.0	27.314686	1.5616486	1.1096078	6.159107	-0.9334096	80000	4.967054e-09	13.464244	-0.039432388	-4.2114234	3.1688588	0.015151288	0.079579584	34.0	16.070213317871094
20	3.1164384	4.2884207	27.0	-1.0	26.69863	1.9663095	1.4166777	7.5798974	-1.1987473	84000	4.967054e-09	10.297244	-0.05596307	-2.6162035	3.1468658	0.015007411	0.1418919	59.0	16.897260189056396
21	3.462069	5.048756	28.0	-1.0	27.04138	1.7851104	1.2314553	7.631419	-1.2926621	88000	0.0	13.504354	-0.059552785	-4.6163425	3.1364396	0.015017468	0.1458959	63.0	17.70968508720398
22	3.70922	4.5546937	23.0	-1.0	27.680851	1.8984803	1.259282	6.2767467	-1.2478085	92000	-4.346172e-09	10.543718	-0.06809828	-3.7197971	3.1251662	0.014414932	0.18168168	79.0	18.58069133758545
23	3.8592594	5.2594366	29.0	-1.0	28.703703	2.0790892	1.4836205	6.7733226	-1.5898151	96000	6.208817e-09	13.711585	-0.052444566	-5.3941307	3.1026533	0.01509926	0.12562563	54.0	19.342287302017212
24	3.7132354	4.815582	28.0	-1.0	28.683823	1.9304527	1.6329857	7.589948	-1.2537843	100000	-1.2417634e-08	15.940128	-0.060274776	-5.1718774	3.0669956	0.01528955	0.15115115	64.0	20.10586905479431
25	4.562963	5.858337	33.0	-1.0	29.185184	2.059997	1.1671689	8.130674	-0.36146683	104000	-6.208817e-09	15.993774	-0.043358054	-4.5466933	3.051595	0.015063419	0.11536536	37.0	20.797795057296753
26	4.4632354	6.9471827	44.0	-1.0	28.705883	2.5037127	1.5626137	8.444168	-0.4708001	108000	1.2417634e-08	25.149393	-0.051893953	-10.196401	3.038495	0.015030493	0.12862863	53.0	21.61017608642578
27	4.0592594	5.165072	23.0	-1.0	29.044445	2.704649	1.7989786	10.100567	-0.86810195	112000	1.2417634e-08	14.018132	-0.058317766	-4.9706016	3.0207646	0.015085352	0.13963963	56.0	22.38426637649536
28	4.8992248	6.5637536	36.0	-1.0	30.147287	2.199613	1.6166393	8.941209	-1.4302366	116000	4.967054e-09	20.4583	-0.057778876	-6.4405913	3.0010293	0.015250857	0.15115117	51.0	23.103370428085327
