Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.8022599	3.7702968	21.0	-1.0	21.983051	0.005442685	0.0035457066	0.02771847	-0.0017444445	4000	-2.2351742e-08	14.346249	-0.010258924	-0.89329606	3.3920267	0.013906977	0.0037537536	79.0	3.352207899093628
1	1.5978261	3.1383317	15.0	-1.0	21.304348	0.8754523	0.3645858	2.2540102	0.31105432	8000	9.934108e-09	9.166852	-0.011448488	-0.4152155	3.382429	0.012421593	0.082332335	79.0	6.6628258228302
2	2.3333333	3.7498405	21.0	-1.0	22.494253	0.9001191	0.080764525	1.1352756	0.75623035	12000	4.2219956e-08	11.849658	-0.0069150864	-0.8948571	3.3846462	0.0063777696	0.062312316	79.0	9.9828200340271
3	2.2380953	3.508897	18.0	-1.0	23.321428	1.5336031	0.40966865	2.2689044	0.5831305	16000	0.0	9.369473	-0.011028432	-0.15979902	3.3743918	0.010643296	0.04029029	79.0	13.446887969970703
4	2.0755813	4.1888676	33.0	-1.0	22.91279	1.4592774	0.66749746	2.659739	-0.025274202	20000	1.9868216e-08	15.005414	-0.009673905	-0.16931848	3.3604743	0.008613958	0.074824825	79.0	16.90617084503174
5	2.1542857	4.1821623	23.0	-1.0	22.48	1.3914949	0.7203234	2.6966178	-0.72643113	24000	0.0	14.150876	-0.015322295	-0.19438441	3.3529341	0.015015011	0.1001001	78.0	20.34794282913208
6	2.5058138	4.55266	34.0	-1.0	22.738373	1.5252881	0.69733834	2.9257503	-1.0296484	28000	-7.450581e-09	19.129787	-0.011529218	-0.16377783	3.335993	0.008225956	0.1046046	79.0	23.926827907562256
7	2.0639534	3.2478049	18.0	-1.0	22.982557	1.6991422	0.7095035	3.4526315	-1.2167064	32000	1.7384687e-08	8.736312	-0.01047287	-0.3017807	3.309543	0.012793002	0.08183183	79.0	27.475868940353394
8	2.452381	4.8141775	29.0	-1.0	23.154762	1.2607847	0.7583919	2.90118	-1.4461429	36000	2.483527e-09	21.61389	-0.012325685	-0.48270535	3.2868881	0.009893474	0.12562563	79.0	31.022785902023315
9	1.7252747	3.5240645	17.0	-1.0	21.76923	1.8583819	0.6665911	3.5043356	-0.8297065	40000	1.1175871e-08	10.13138	-0.013995661	-0.6649588	3.2583416	0.00829539	0.0970971	79.0	34.593477725982666
10	2.1309524	4.2504334	32.0	-1.0	23.416666	1.0672961	0.71042395	2.856992	-1.4436522	44000	1.8626451e-09	16.038595	-0.016850965	-0.20979142	3.2479582	0.0075913356	0.13588588	79.0	38.145495891571045
11	2.7771084	4.558028	24.0	-1.0	23.771084	1.4204601	0.763573	3.0517151	-1.4305564	48000	0.0	16.081348	-0.017681455	-0.41325498	3.2372267	0.01280947	0.13313313	79.0	41.69556403160095
12	2.8757763	4.230557	27.0	-1.0	24.397516	1.7894624	1.0435256	4.1843424	-1.616956	52000	1.4901161e-08	13.731984	-0.021769376	-0.13195165	3.211509	0.012509886	0.13613613	79.0	45.24614191055298
13	3.74	5.7404184	35.0	-1.0	26.06	1.7802294	1.1519499	4.667605	-1.9102257	56000	4.967054e-09	28.00274	-0.02496411	-0.962725	3.1686535	0.010402247	0.1584084	79.0	48.84681010246277
14	3.0866666	3.9998944	19.0	-1.0	26.193333	2.5680265	1.233943	5.0559573	-1.5055382	60000	9.934108e-09	12.245746	-0.020652829	-0.6854052	3.1394737	0.01073961	0.13563563	79.0	52.39952898025513
15	3.5167785	5.1443644	33.0	-1.0	26.37584	1.8597927	1.1098528	4.070678	-1.8098412	64000	-1.1175871e-08	21.710266	-0.017440869	-0.46683025	3.1045265	0.015017492	0.16266267	29.0	54.96374177932739
