Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.4423792	4.212019	26.0	-1.0	14.624536	-0.37844786	0.0071299938	-0.35806957	-0.41426694	4000	1.01824604e-07	6.517971	-0.035746377	-2.465194	2.2855742	0.01644975	0.22722721	76.0	47.72711181640625
1	2.0899282	4.1625047	27.0	-1.0	14.212231	1.0423104	0.60360014	4.1759906	-0.40943533	8000	1.1175871e-08	4.419265	-0.015311205	-0.6918054	2.2839534	0.015497013	0.21546547	8.0	74.84507179260254
2	2.8380566	5.6716933	51.0	-1.0	15.975709	0.8181948	0.9111292	4.2361827	-1.3142145	12000	-7.450581e-09	4.909429	-0.040924225	-1.346322	2.2635255	0.015285064	0.21896897	46.0	113.45588302612305
3	3.2715516	5.126794	35.0	-1.0	17.00431	0.8984427	1.1471258	7.3626213	-2.3318527	16000	1.9868216e-08	5.1561832	-0.002662614	-1.3438305	2.2297401	0.020587493	0.1831832	2.0	138.928288936615
4	3.8302753	6.382574	48.0	-1.0	18.050459	1.3764335	1.1637766	9.831625	-1.6963001	20000	4.967054e-09	6.238893	0.0026323933	-2.245923	2.2152183	0.02261436	0.38013014	2.0	164.3568549156189
5	3.3761063	5.5538516	35.0	-1.0	17.243362	1.1214381	1.2613716	8.054767	-2.4359741	24000	-9.934108e-09	5.6082416	-0.0023011214	-1.1741412	2.1987083	0.01998488	0.28503504	3.0	190.00390481948853
6	4.7738695	6.9364758	42.0	-1.0	19.819096	0.57635057	0.88825357	4.812903	-1.5016352	28000	-4.0978193e-08	7.3437476	-0.0022458865	-3.2118194	2.1384647	0.018711349	0.3208208	3.0	215.64492988586426
7	5.77957	9.120449	49.0	-1.0	21.241936	1.76036	1.4866353	11.037344	-2.9129646	32000	-7.450581e-09	7.877936	-0.0020227225	-2.1385458	2.0897703	0.01646679	0.2535035	3.0	241.3448987007141
8	5.3385415	7.5989976	39.0	-1.0	20.5	1.9140662	1.1891599	7.4178977	-0.8172874	36000	0.0	7.5072694	0.0023848664	-0.9798624	2.0341187	0.030228818	0.3696196	2.0	266.7675018310547
9	6.6860466	9.285224	52.0	-1.0	22.83721	1.4470576	1.2072337	7.0753527	-1.5345521	40000	-1.2417634e-08	9.101384	0.0021062738	-3.4088326	1.9830104	0.027494213	0.3796296	2.0	292.03203678131104
10	6.9181285	9.428975	64.0	-1.0	22.982456	2.2966497	1.5209141	11.459936	-0.7345255	44000	-1.3659398e-08	8.671674	0.0091845095	-4.869475	1.9614624	0.017050575	0.31106105	2.0	317.42975187301636
11	6.7017546	8.777893	47.0	-1.0	22.912281	2.250952	1.9643917	19.916504	-1.6526716	48000	8.692344e-09	9.61552	0.024895227	-6.2145658	1.9426028	0.040477812	0.4034034	1.0	342.4388449192047
12	6.8265896	8.583758	47.0	-1.0	22.479769	2.3369718	1.9783571	14.645081	-1.5223092	52000	-9.934108e-09	10.29888	0.011278928	-6.676887	1.9219116	0.034090165	0.30855855	3.0	368.1240568161011
13	8.084415	10.3201685	56.0	-1.0	25.51948	2.17738	1.8482785	16.479332	-0.8023737	56000	-7.450581e-09	9.200894	0.03504884	-6.293898	1.8725791	0.065522194	0.48923922	1.0	393.2203698158264
14	7.896104	9.632985	57.0	-1.0	25.422077	2.8641431	2.2419662	16.96521	-1.1776465	60000	-6.208817e-09	9.766875	0.008038968	-7.0614834	1.8627487	0.02841266	0.3415916	3.0	418.91000294685364
15	7.33125	8.978252	44.0	-1.0	24.3375	2.4249303	1.9817524	13.963233	-1.1663322	64000	-1.3659398e-08	9.726775	-0.04399368	-6.980369	1.8599768	0.012746965	0.18118119	79.0	467.47145986557007
16	11.076336	13.784391	61.0	-1.0	29.900763	2.174445	1.9497274	14.864671	-1.1204576	68000	0.0	11.275706	-0.022444526	-9.360921	1.8257293	0.017864665	0.29129133	22.0	498.8600037097931
17	10.598485	11.864679	64.0	-1.0	29.878788	3.033688	2.3622231	17.698374	-1.9143717	72000	-3.1044085e-09	11.335034	-0.011342282	-8.999641	1.7739156	0.018161887	0.19444446	11.0	526.9548337459564
18	9.352518	11.541519	68.0	-1.0	27.676258	2.8590412	2.220177	15.677979	-1.2158699	76000	1.1175871e-08	10.620231	0.0050814045	-8.592731	1.7418534	0.016712045	0.2374875	1.0	552.0222299098969
19	10.335767	12.036609	67.0	-1.0	28.59124	2.596015	2.2566118	16.072176	-1.5945534	80000	8.692344e-09	10.82792	0.004646923	-8.99252	1.726449	0.016822146	0.18743743	3.0	577.7568907737732
20	11.24031	13.364175	68.0	-1.0	30.139534	2.8097868	2.3862097	16.55019	-1.4079479	84000	0.0	12.35464	-0.024444044	-10.646939	1.7199024	0.017089043	0.18243243	24.0	609.7966289520264
21	10.962121	12.598946	68.0	-1.0	29.681818	2.6967285	2.314252	16.670702	-1.2380153	88000	-9.934108e-09	11.82428	0.010169036	-9.92672	1.7328469	0.02692308	0.233984	1.0	634.9304387569427
22	9.300699	10.378861	51.0	-1.0	27.587412	2.550216	2.2668154	16.329824	-1.1222458	92000	-1.6142925e-08	10.62005	0.006315062	-9.04326	1.719417	0.018284375	0.27227226	3.0	660.6799149513245
23	11.15625	13.24495	66.0	-1.0	30.625	2.5683923	2.2615576	18.810602	-0.95565665	96000	-9.934108e-09	11.419967	-0.016681163	-9.643993	1.7112147	0.02165212	0.24274273	16.0	690.2811439037323
24	15.266055	16.542213	63.0	-1.0	36.238533	4.6497283	2.5851257	22.101011	-0.8139304	100000	-3.7252903e-09	14.715724	0.014843437	-12.733037	1.6622577	0.031854797	0.33608606	1.0	715.3894867897034
25	13.478633	14.321461	79.0	-1.0	33.23077	3.4811218	2.5737674	17.794724	-1.1450853	104000	1.2417635e-09	12.237389	0.015005953	-10.514709	1.619022	0.028269127	0.36136135	1.0	740.5216629505157
26	11.581395	14.406985	66.0	-1.0	30.418604	3.380284	2.3789062	18.866024	-1.0761681	108000	9.934108e-09	12.311557	0.011943263	-10.149817	1.6123762	0.024672918	0.25075075	1.0	765.6516578197479
27	10.904411	11.412634	57.0	-1.0	28.544117	3.1594436	2.2824528	15.809136	-1.0057268	112000	-5.5879354e-09	12.106796	0.0023184486	-10.425372	1.5657911	0.015084709	0.19594593	2.0	791.0844638347626
28	11.674603	12.268704	57.0	-1.0	30.761906	2.774661	2.4090936	17.907684	-1.4301355	116000	2.483527e-09	12.283	0.021552598	-10.815669	1.5507315	0.032656047	0.32732734	1.0	816.1588578224182
29	12.178862	14.837348	72.0	-1.0	31.772358	3.1453974	2.472111	17.043364	-1.0916047	120000	-4.967054e-09	13.513119	0.01821413	-11.836182	1.5596294	0.02961596	0.30380383	1.0	841.2371418476105
