Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.7608696	3.4526913	20.0	-1.0	21.244566	0.0053915437	0.003478084	0.026978012	-0.0036072037	4000	-3.8494665e-08	9.921352	-0.008221273	-0.72404426	3.3920355	0.012779561	0.06356356	79.0	3.354116916656494
1	1.6408839	3.165471	15.0	-1.0	21.701658	0.8162231	0.32528257	1.7922542	0.30478024	8000	0.0	7.3101673	-0.012741674	-0.38320056	3.3823936	0.0070795384	0.075825825	79.0	6.763376951217651
2	1.7527473	3.725376	23.0	-1.0	21.538462	0.8411787	0.050213095	0.99089724	0.7513034	12000	-7.450581e-09	9.953237	-0.00993693	-0.35101494	3.387099	0.011262137	0.0930931	79.0	10.225367069244385
3	2.0228572	3.9568448	25.0	-1.0	22.38857	1.1502833	0.30415565	1.6930544	0.43360633	16000	-2.483527e-09	10.928622	-0.010634479	-0.15611207	3.3871224	0.012300466	0.072572574	79.0	13.735577821731567
4	2.398844	4.402758	23.0	-1.0	22.6763	1.254725	0.5558866	2.1654277	-0.07538723	20000	-7.450581e-09	13.414477	-0.012632196	-0.18210514	3.3665345	0.008842425	0.20395394	79.0	17.352065086364746
5	2.0232558	4.299748	33.0	-1.0	22.58721	1.5891004	0.6107425	2.6443079	-0.33144122	24000	-1.4901161e-08	12.937447	-0.014163201	-0.1978751	3.3485405	0.012895655	0.1956957	79.0	20.86027503013611
6	2.3430233	3.731358	19.0	-1.0	22.97093	1.3388325	0.7033041	2.7694697	-0.84110963	28000	6.2088173e-10	9.438024	-0.011180989	-0.16381598	3.330673	0.01504609	0.12462463	65.0	24.08679699897766
7	2.1754386	3.286279	17.0	-1.0	22.918129	1.3895512	0.7063833	3.0121462	-0.87171185	32000	-4.967054e-09	7.3586745	-0.01121994	-0.1340472	3.2885084	0.015008691	0.12737738	67.0	27.383647918701172
8	2.5357144	3.9609594	26.0	-1.0	23.363094	1.2685533	0.6618699	2.4644525	-0.96224004	36000	9.934108e-09	10.805557	-0.011079709	-0.15708892	3.2601883	0.015145545	0.12537538	53.0	30.417998790740967
9	2.1942856	3.4718416	17.0	-1.0	22.491428	1.5548474	0.7204695	2.6837227	-0.70524424	40000	-4.967054e-09	8.203362	-0.013002177	-0.19961472	3.2298577	0.0112857185	0.12337337	79.0	34.00466299057007
