Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.3691757	5.128099	42.0	-1.0	14.157706	-0.031418476	0.06357256	0.26686344	-0.2647214	4000	-1.7384687e-08	25.16437	-0.016690828	-3.4510105	2.2872403	0.0076815654	0.023273274	79.0	0.3681070804595947
1	2.597015	4.389811	19.0	-1.0	14.779851	1.5849621	0.32527092	2.5796747	0.6228637	8000	1.2417635e-09	13.896393	-0.021726647	-1.4183944	2.274166	0.010103962	0.037787788	79.0	0.7141392230987549
2	2.449814	4.585646	24.0	-1.0	14.728624	1.5794818	0.83781606	3.4716349	-1.8008146	12000	4.967054e-09	14.156688	-0.024401532	-0.7655491	2.264778	0.0072825383	0.042542543	79.0	1.0538272857666016
3	2.4710424	4.4507313	24.0	-1.0	15.177607	1.5001843	1.1073424	3.4600616	-2.3222022	16000	0.0	13.696999	-0.028869862	-1.004552	2.2512493	0.006765358	0.10485485	79.0	1.4268121719360352
4	3.3609958	5.2067595	34.0	-1.0	16.356846	1.542664	1.0375001	3.7998369	-2.2614582	20000	-1.4901161e-08	18.76724	-0.03146112	-1.4212537	2.2260392	0.0071639777	0.090090096	79.0	1.8041789531707764
5	3.2808511	5.3908763	31.0	-1.0	16.574469	2.2536466	1.2216833	4.493304	-2.4789705	24000	0.0	20.836073	-0.033096828	-1.9900974	2.2113838	0.007555049	0.08783784	79.0	2.1824593544006348
6	3.8628318	6.236046	33.0	-1.0	17.39823	2.2907982	1.3207417	5.134935	-2.526223	28000	1.2417635e-09	25.43598	-0.0339156	-2.1841567	2.189193	0.012045722	0.12737738	79.0	2.6170032024383545
7	4.032558	6.315272	36.0	-1.0	18.251163	2.8894513	1.5726707	6.172357	-2.6466782	32000	4.967054e-09	28.214632	-0.03711107	-3.0891256	2.1562212	0.012890835	0.13863863	79.0	3.03975510597229
8	3.8199053	5.513085	34.0	-1.0	18.327015	2.864485	1.4740489	5.892077	-2.7457013	36000	0.0	21.574514	-0.036900934	-1.6516808	2.1458964	0.011272804	0.12887888	79.0	3.457834005355835
9	6.161111	8.275911	56.0	-1.0	21.95	2.5527081	1.3738207	5.052147	-3.310648	40000	0.0	46.276226	-0.029396528	-6.1133156	2.130379	0.008996532	0.1036036	79.0	3.8521711826324463
10	5.042105	7.106581	38.0	-1.0	20.71579	4.187901	2.0315585	8.702622	-2.430782	44000	0.0	32.904224	-0.034508858	-3.450822	2.1020162	0.010687664	0.12187187	79.0	4.232334136962891
11	6.1061454	7.407901	36.0	-1.0	21.843575	3.4238987	1.6552368	7.509701	-2.8972301	48000	-6.208817e-09	34.359764	-0.03700306	-4.7370424	2.0831387	0.013125197	0.13813815	79.0	4.612352132797241
12	5.362162	7.1602263	44.0	-1.0	21.302702	3.8778417	1.8369468	7.8455944	-3.7755733	52000	9.313226e-10	32.8698	-0.03421508	-3.701772	2.0644424	0.013079775	0.1468969	79.0	4.988550186157227
13	6.637427	8.638795	54.0	-1.0	22.918129	3.4732327	1.8088677	7.0356073	-3.442771	56000	-9.934108e-09	42.249912	-0.037590377	-3.3405297	2.0513365	0.01112913	0.15115115	79.0	5.413197040557861
14	5.0552487	7.0763197	34.0	-1.0	21.370165	4.37217	2.251442	8.254914	-2.8744547	60000	-9.934108e-09	32.481873	-0.03232953	-3.120951	2.0284379	0.005281308	0.12937938	79.0	5.935455083847046
15	6.6646705	8.568576	55.0	-1.0	23.0	3.5184882	1.8442044	6.94359	-3.7198703	64000	-4.967054e-09	47.49829	-0.03562878	-5.0296082	2.0152333	0.012643979	0.1493994	79.0	6.425948143005371
16	6.754717	8.8436575	46.0	-1.0	24.169811	4.601983	2.1179419	8.695857	-3.6439593	68000	-1.2417634e-08	47.811657	-0.03604199	-3.9371853	1.9849033	0.011164765	0.1463964	79.0	6.864062070846558
17	6.0287356	7.6926804	45.0	-1.0	22.626436	4.8508387	2.2457433	9.030507	-5.132829	72000	-2.483527e-09	36.703625	-0.03384535	-4.313233	1.9563894	0.0072621875	0.12187187	79.0	7.278018236160278
18	7.531646	9.862774	57.0	-1.0	24.689873	4.0156007	2.0088897	8.567846	-3.9654307	76000	3.7252903e-09	58.298645	-0.03524596	-6.444835	1.9315783	0.0078135	0.1388889	79.0	7.695198059082031
19	6.105263	7.9325023	46.0	-1.0	22.97076	4.9832063	2.4022384	9.202879	-4.4860134	80000	-7.450581e-09	41.107067	-0.033914935	-4.6724133	1.9235145	0.011678348	0.14014015	79.0	8.079420328140259
20	7.273292	9.552073	51.0	-1.0	24.397516	4.212962	1.8823671	7.765131	-3.4610481	84000	-1.4901161e-08	52.1264	-0.03329462	-4.668941	1.9032933	0.011474938	0.13363363	79.0	8.490375280380249
21	6.248521	7.962026	38.0	-1.0	23.017752	4.7046432	2.369751	9.009382	-3.9857762	88000	-1.2417635e-09	40.399303	-0.031399902	-5.6343174	1.8860812	0.009923702	0.13788788	79.0	8.870981216430664
22	7.2327046	8.463161	40.0	-1.0	24.861635	4.1283274	2.0582888	7.938516	-3.1729703	92000	3.7252903e-09	41.107475	-0.032179315	-3.293266	1.8713102	0.0118924575	0.12787788	79.0	9.281288146972656
23	8.655405	10.772658	59.0	-1.0	26.243244	4.7308345	2.0202034	8.758189	-3.098106	96000	-1.5832484e-08	62.611942	-0.033744335	-5.6657443	1.8648796	0.014627266	0.13363363	79.0	9.685609102249146
24	7.869281	9.266351	47.0	-1.0	25.72549	6.0110893	2.7047865	11.128486	-4.3526015	100000	-4.967054e-09	49.498196	-0.03343673	-5.3076143	1.846634	0.0086161345	0.1348849	79.0	10.063567161560059
25	6.402439	8.916769	50.0	-1.0	23.518293	4.645327	2.3759117	9.004717	-4.0826516	104000	7.450581e-09	49.701523	-0.03667955	-5.0603023	1.842803	0.01203787	0.14864865	79.0	10.440837144851685
26	8.139072	9.37521	67.0	-1.0	26.198675	4.7463636	2.2813785	9.7720785	-5.059796	108000	4.967054e-09	52.580154	-0.0341575	-6.054489	1.8157855	0.009720792	0.1519019	79.0	10.8267662525177
27	7.0493827	8.642275	46.0	-1.0	24.444445	5.241948	2.601804	10.701366	-6.2161016	112000	-9.934108e-09	44.691387	-0.03385595	-4.361901	1.7828283	0.011592366	0.13913913	79.0	11.211371183395386
28	8.5	10.269674	63.0	-1.0	26.533783	4.6803164	2.251378	9.313529	-3.8618264	116000	0.0	58.684864	-0.037457302	-5.6108394	1.7839421	0.011020196	0.16691692	79.0	11.672240257263184
29	7.2038217	7.938248	43.0	-1.0	24.656052	5.597031	2.517074	10.962977	-5.139924	120000	-9.934108e-09	43.743183	-0.033169147	-6.1186614	1.7591785	0.012274064	0.1353854	79.0	12.17772126197815
30	7.188679	7.9028454	38.0	-1.0	24.849056	4.2920136	2.168841	8.482718	-4.7797494	124000	-2.483527e-09	36.171864	-0.03613701	-2.9985952	1.751618	0.014009164	0.1589089	79.0	12.674942970275879
31	7.522293	10.052465	47.0	-1.0	25.114649	4.331559	2.0763466	9.045736	-3.7326114	128000	0.0	56.273743	-0.03434621	-3.9695778	1.7281193	0.01198217	0.1423924	79.0	13.067627191543579
32	7.767742	9.197349	42.0	-1.0	25.535484	5.308404	2.4080908	11.368038	-4.3889337	132000	-1.6142925e-08	48.69339	-0.034998227	-4.9495387	1.7007035	0.014339648	0.15815815	79.0	13.488071203231812
33	7.730263	10.477401	62.0	-1.0	25.736841	4.8887434	2.1802113	8.94537	-4.1553693	136000	9.934108e-09	66.211266	-0.03284136	-6.427051	1.6963621	0.012501103	0.14414413	79.0	13.881166219711304
34	8.818182	10.501173	54.0	-1.0	26.783216	5.4993873	2.7566473	10.654674	-5.034274	140000	-2.483527e-09	67.05951	-0.03492367	-6.403665	1.6554476	0.012022371	0.1463964	79.0	14.300841093063354
35	7.207547	8.733709	47.0	-1.0	24.666666	6.2365923	2.8670974	12.248134	-5.329987	144000	4.967054e-09	45.591908	-0.035220686	-5.9306564	1.6181129	0.009718197	0.1519019	79.0	14.811354160308838
36	8.452055	11.739222	63.0	-1.0	26.80137	4.787181	2.4723172	9.805495	-5.3881288	148000	0.0	84.62309	-0.033384744	-10.11029	1.6084274	0.012593259	0.1423924	79.0	15.29864501953125
37	9.489051	11.292474	55.0	-1.0	28.240875	6.493723	2.7375028	12.46236	-5.1542654	152000	1.4901161e-08	69.45349	-0.032903764	-5.1117253	1.5801263	0.008630234	0.13813813	79.0	15.762640237808228
38	9.408759	13.045991	70.0	-1.0	28.124088	6.650265	2.9163084	12.627581	-3.6051376	156000	1.1175871e-08	98.207756	-0.03393948	-9.248095	1.5783534	0.012028114	0.14314315	79.0	16.145125150680542
39	8.559441	9.619781	53.0	-1.0	27.216784	6.9142756	3.5837116	13.919474	-6.7774806	160000	0.0	56.146076	-0.0344751	-8.860649	1.5555863	0.01014906	0.13863863	79.0	16.525164127349854
40	8.4577465	10.363549	44.0	-1.0	27.612677	5.716396	2.6938465	11.26177	-6.9605293	164000	-1.9868216e-08	56.208782	-0.03509468	-3.9389532	1.5267986	0.013757266	0.1483984	79.0	16.9235782623291
41	8.604317	9.857706	48.0	-1.0	27.920864	5.796519	2.711853	11.470537	-5.002199	168000	2.9802322e-08	50.449352	-0.032101244	-4.3699956	1.5157266	0.012334692	0.13863863	79.0	17.301800966262817
42	10.129771	11.069797	51.0	-1.0	29.954199	5.3587427	2.9161665	11.886944	-5.646443	172000	2.483527e-09	66.70539	-0.03370832	-9.861268	1.4744114	0.010338691	0.1353854	79.0	17.683048963546753
43	10.825397	10.270222	47.0	-1.0	30.912699	6.1436167	2.8411534	12.685611	-5.452052	176000	4.967054e-09	55.76907	-0.03456411	-6.289656	1.4838228	0.011095248	0.14664663	79.0	18.059274196624756
44	11.553719	12.458826	77.0	-1.0	31.958677	6.588353	2.6827817	11.547862	-5.973675	180000	1.2417635e-09	85.47254	-0.03269491	-7.4548	1.468032	0.011898669	0.1514014	79.0	18.496703147888184
45	12.245763	14.843212	68.0	-1.0	32.042374	7.507599	3.590453	13.60718	-7.3791466	184000	1.4901161e-08	125.71519	-0.030091347	-15.451592	1.4414425	0.008728024	0.12287287	79.0	18.988025188446045
46	12.08547	11.733925	53.0	-1.0	33.247864	9.267203	3.4472802	16.756836	-4.551709	188000	0.0	68.97785	-0.032810893	-8.942304	1.409036	0.007304101	0.13663663	79.0	19.403916120529175
47	9.621212	12.196951	64.0	-1.0	29.037878	7.4576325	2.8496377	13.008339	-5.517407	192000	-1.2417635e-09	88.95901	-0.03237607	-7.862778	1.3984956	0.012665711	0.14314315	79.0	19.79708504676819
48	10.293651	12.3623	65.0	-1.0	30.015873	7.3018484	3.7419775	14.777765	-8.374946	196000	0.0	81.595375	-0.03462503	-10.349886	1.3859534	0.009604416	0.15165165	79.0	20.170080184936523
49	10.758064	11.511824	67.0	-1.0	31.185484	7.3897395	3.2962213	16.657019	-4.1400056	200000	7.450581e-09	74.53391	-0.033402886	-7.5925794	1.3666487	0.014858608	0.1443944	79.0	20.65502119064331
50	15.085714	14.628813	79.0	-1.0	36.74286	7.0609875	3.3766656	13.796993	-6.612375	204000	-1.9557774e-08	112.10031	-0.033268522	-16.575336	1.3091952	0.010354359	0.13913915	79.0	21.10081720352173
51	14.960396	14.950692	61.0	-1.0	37.72277	9.800745	3.148983	15.387712	-3.454115	208000	-8.381903e-09	106.04862	-0.03438065	-6.6758714	1.2932264	0.011350232	0.1388889	79.0	21.578513145446777
52	13.980952	12.917306	68.0	-1.0	35.914288	10.2557125	3.686907	17.112915	-5.9821405	212000	-1.4901161e-08	100.025475	-0.031954642	-8.765124	1.2859339	0.010956361	0.13863865	79.0	22.009061336517334
53	13.287037	14.967279	77.0	-1.0	35.25926	8.769676	3.7620509	14.680259	-8.298951	216000	-1.7384687e-08	123.64692	-0.030139381	-14.940521	1.2583269	0.011480513	0.13263264	79.0	22.417478322982788
54	13.723214	12.597626	59.0	-1.0	35.05357	9.668662	3.809018	16.867178	-10.995207	220000	-9.934108e-09	76.96525	-0.03073042	-11.715485	1.2599897	0.012444362	0.13613613	79.0	22.804460048675537
55	15.930693	15.153509	69.0	-1.0	38.673267	8.054925	3.594418	14.952866	-7.8522935	224000	3.4769375e-08	107.27915	-0.03148909	-11.453789	1.2478559	0.015085541	0.13013013	76.0	23.185578107833862
56	15.949495	16.704426	68.0	-1.0	38.545456	9.924487	3.8883786	16.752878	-7.7682567	228000	-1.7074248e-09	134.54811	-0.033269826	-16.082903	1.2298836	0.009120779	0.1428929	79.0	23.562915086746216
57	14.432693	13.436291	54.0	-1.0	36.817307	11.398533	4.145112	19.357723	-6.425881	232000	-4.967054e-09	95.44456	-0.034784954	-14.7882185	1.2182052	0.013744024	0.14964965	79.0	23.9460391998291
58	16.484211	17.509615	71.0	-1.0	39.76842	9.4340925	3.5624945	15.9547	-4.4845586	236000	-1.6142925e-08	143.29732	-0.031360492	-15.156208	1.1887317	0.010034817	0.12862863	79.0	24.423048973083496
59	18.375	16.317387	67.0	-1.0	42.81818	11.979218	4.250007	19.548647	-8.037688	240000	1.4901161e-08	140.02931	-0.032278806	-8.756278	1.1750387	0.012074453	0.13163163	79.0	24.98238515853882
60	20.714285	20.453531	71.0	-1.0	45.261906	13.048527	3.8996713	21.00261	-5.069273	244000	1.9868216e-08	218.88036	-0.031284556	-32.56825	1.1852663	0.0117803635	0.13563563	79.0	25.421937227249146
61	22.265823	20.016897	80.0	-1.0	48.265823	16.08303	4.7001023	27.864807	-6.365822	248000	1.7384687e-08	201.7752	-0.028310528	-15.397836	1.1419625	0.006981933	0.112612605	79.0	25.821433305740356
62	18.426966	17.673626	66.0	-1.0	42.55056	16.084795	4.749751	24.04901	-8.557182	252000	-1.4901161e-08	172.33846	-0.03238378	-15.632825	1.1437967	0.01266449	0.14314315	79.0	26.283684253692627
63	22.644737	17.811663	67.0	0.0	49.68421	14.083478	4.905337	22.38614	-8.749135	256000	-1.2417635e-09	153.53847	-0.02970838	-12.477027	1.1032102	0.008152656	0.117867865	79.0	26.66042923927307
64	22.743244	19.977055	69.0	-1.0	50.175674	14.175127	4.339506	25.029783	-6.28175	260000	-7.450581e-09	192.4189	-0.03171572	-24.101011	1.1042603	0.01118499	0.13313313	79.0	27.04881715774536
65	24.86111	20.49072	76.0	-1.0	52.36111	16.22386	5.339974	27.405834	-8.2575035	264000	1.9868216e-08	182.61568	-0.030585406	-10.26628	1.0782495	0.013352881	0.12512513	79.0	27.434868097305298
66	23.64	18.51532	68.0	2.0	50.506668	16.939802	4.9836783	25.41552	-6.362044	268000	8.071463e-09	175.08247	-0.03066493	-16.62573	1.0639182	0.008498053	0.117867865	79.0	27.819392204284668
67	19.925926	17.853159	61.0	0.0	46.22222	16.094858	4.6650534	25.32265	-8.569059	272000	0.0	163.32187	-0.027813837	-11.842629	1.0316694	0.0095088715	0.109859854	79.0	28.207157135009766
68	25.514286	19.314497	72.0	-1.0	54.25714	14.477479	4.770529	22.765806	-9.992021	276000	1.9868216e-08	187.39418	-0.029772898	-24.303146	1.0019664	0.008704302	0.10785785	79.0	28.590636014938354
69	25.157143	21.527813	66.0	-1.0	53.45714	16.027287	4.645534	24.48639	-6.5573654	280000	-2.483527e-09	215.16045	-0.029766046	-23.15319	1.0004008	0.008527529	0.11411411	79.0	28.976463317871094
70	22.44	19.218906	67.0	0.0	49.81333	18.657864	4.9913874	27.285028	-6.4955273	284000	1.1175871e-08	189.19824	-0.031774577	-22.549677	0.9919753	0.013802484	0.116366364	79.0	29.366706371307373
71	32.32787	22.797556	68.0	0.0	63.590164	16.859718	4.3660007	25.207376	-6.3028617	288000	2.7939677e-09	223.51924	-0.030037811	-42.430542	0.97333497	0.00394744	0.110860854	79.0	29.782539129257202
72	30.016129	22.342274	75.0	0.0	61.29032	21.958656	5.222422	29.660168	-8.309488	292000	4.967054e-09	233.78308	-0.030453503	-21.326296	0.9627161	0.01194075	0.12762763	79.0	30.25978708267212
73	32.084747	21.781883	67.0	0.0	63.491524	20.920588	4.695067	31.124134	-4.2443976	296000	9.934108e-09	205.87715	-0.030280173	-16.011679	0.97137314	0.00904812	0.109609604	79.0	30.710095167160034
74	25.434782	21.100504	68.0	-1.0	54.0	22.530422	5.451726	33.668274	-7.216093	300000	-1.4901161e-08	240.80632	-0.027764723	-30.596685	0.95590687	0.00725268	0.1091091	79.0	31.198414087295532
75	28.014706	21.29726	79.0	-1.0	57.17647	19.926512	5.42679	30.406622	-8.832024	304000	2.483527e-09	227.98213	-0.027327346	-13.494133	0.92951137	0.00945241	0.0975976	79.0	31.726866960525513
76	28.770493	20.593962	72.0	0.0	61.42623	19.966608	5.4534473	30.249662	-11.7495	308000	2.9802322e-08	210.53845	-0.027503809	-19.407427	0.9396561	0.0060492964	0.10135135	79.0	32.23607134819031
77	33.41379	21.798475	80.0	0.0	64.44827	20.444109	3.8467872	29.149029	-2.4535172	312000	4.967054e-09	231.6635	-0.026474332	-32.253902	0.91896266	0.009187442	0.0935936	79.0	32.73443007469177
78	26.661764	21.386919	78.0	-1.0	57.455883	23.411163	6.6270843	36.11695	-11.270517	316000	4.967054e-09	251.63097	-0.029267723	-33.614834	0.92657703	0.010615349	0.117867865	79.0	33.21763825416565
79	37.960785	19.507626	69.0	1.0	72.68627	18.866411	5.2553935	28.980776	-11.669497	320000	3.4769375e-08	231.6121	-0.029046386	-34.095406	0.9081339	0.009191425	0.11286286	79.0	33.68007826805115
80	36.166668	19.518036	71.0	0.0	69.96296	23.676718	3.7236743	32.291626	-7.45947	324000	1.2417634e-08	232.48077	-0.02934363	-15.445961	0.9136755	0.010940023	0.115615614	79.0	34.13072204589844
81	36.76923	19.479393	69.0	0.0	72.42308	23.969809	4.0257783	31.5028	-5.304078	328000	7.450581e-09	211.65279	-0.028580481	-12.023781	0.91004354	0.008701214	0.1031031	79.0	34.67350721359253
