Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.0404625	3.9261365	26.0	-1.0	22.919075	-0.16054742	0.007975785	-0.119460136	-0.1844322	4000	-2.483527e-09	6.1584983	-0.013673817	-1.3425776	3.3958015	0.012330968	0.14539538	79.0	22.879236698150635
1	1.5280899	3.101612	19.0	-1.0	21.955055	0.8877949	0.50431925	1.5611814	-0.3210553	8000	1.2417634e-08	3.7367465	-0.011052948	-0.3247069	3.3832684	0.010483994	0.029529529	79.0	45.83729267120361
2	2.1871345	3.5177176	16.0	-1.0	22.894737	0.6919901	0.5603094	2.336457	-1.7735919	12000	-4.967054e-09	4.299294	-0.018780995	-0.37591147	3.3950164	0.01157235	0.12387387	79.0	68.79820489883423
3	1.6648045	3.0267785	18.0	-1.0	21.944134	0.8391227	0.5650002	2.805432	-1.1775417	16000	-9.934108e-09	3.449384	-0.033360574	-0.2501714	3.3772812	0.015089399	0.17742743	77.0	91.44814801216125
4	2.3575757	3.6514034	17.0	-1.0	23.781818	0.6626111	0.5845056	2.166967	-1.1497018	20000	0.0	4.5789075	-0.041775804	-0.5238934	3.3582327	0.015120175	0.2077077	56.0	111.1288378238678
5	2.621118	4.4664993	24.0	-1.0	24.26708	1.0638485	0.79695994	5.176971	-1.3426597	24000	-4.967054e-09	5.8042564	-0.04844907	-0.6677246	3.3272362	0.015148957	0.21896897	66.0	132.21040272712708
6	3.2251656	4.382645	20.0	-1.0	25.89404	1.1740541	0.81776404	5.227146	-1.8272338	28000	-2.483527e-09	6.0981393	-0.047932476	-0.56454116	3.294425	0.015267243	0.2037037	49.0	150.93428683280945
7	3.3150685	4.8691835	26.0	-1.0	26.60274	1.3939139	0.69901645	3.761585	-1.3616616	32000	2.483527e-09	6.212345	-0.044133108	-0.63001096	3.263817	0.015128076	0.16916914	38.0	168.05231285095215
8	5.246154	5.48433	21.0	-1.0	29.607693	1.3218064	0.9134731	4.777994	-2.5514164	36000	-1.2417634e-08	9.135522	-0.029378412	-1.2924448	3.2360332	0.015240739	0.16516517	17.0	182.2738208770752
9	3.9398496	4.491863	17.0	-1.0	29.345865	2.1010704	1.047671	8.485796	-1.9411335	40000	1.2417635e-09	5.5170765	-0.060795803	-0.72426414	3.2029092	0.015393816	0.24824826	63.0	202.93115067481995
10	4.029412	5.9197345	41.0	-1.0	28.757353	1.5881776	1.0273685	4.9591007	-2.1420877	44000	-1.4901161e-08	8.480955	-0.02953286	-1.0094168	3.1658275	0.015207122	0.232983	17.0	217.17880296707153
11	5.744	7.2132144	36.0	-1.0	31.28	1.6440096	1.2148983	6.065504	-2.3944795	48000	4.967054e-09	13.819267	-0.05118552	-2.0018833	3.134262	0.015396387	0.23048048	41.0	234.760351896286
12	4.857143	5.8346453	30.0	-1.0	30.904762	2.233183	0.82325935	5.965418	-0.48384014	52000	-1.4901161e-08	7.9508367	-0.05051248	-0.59698683	3.0861404	0.015179049	0.21146147	32.0	251.10207891464233
13	6.9666667	9.850493	47.0	-1.0	32.625	1.9432832	0.84293467	4.8321705	-1.0313035	56000	4.967054e-09	18.359213	-0.015169787	-2.8752556	3.0331438	0.017333014	0.2042042	6.0	263.80404567718506
14	5.9827585	6.3517346	29.0	-1.0	33.810345	2.7566247	1.4401525	11.521096	-1.8856417	60000	-8.692344e-09	8.980414	-0.04579817	-1.2866875	2.9785042	0.015050471	0.1986987	31.0	280.03318786621094
15	6.3391304	7.4459057	40.0	-1.0	33.573914	2.1998541	1.202387	6.430619	-2.4581308	64000	-4.967054e-09	10.447553	-0.05262962	-1.1235255	2.932317	0.015394828	0.2404905	34.0	296.65608382225037
16	7.0695653	7.3101735	31.0	-1.0	34.191303	2.5978289	1.2375344	7.045685	-3.2083814	68000	-2.483527e-09	11.045663	-0.050481826	-1.601791	2.9024904	0.015387264	0.236987	32.0	313.06592178344727
17	7.4814816	8.782855	47.0	-1.0	36.0	3.0268378	1.4403548	8.544194	-2.0278504	72000	-1.6142925e-08	15.888107	-0.013531119	-2.9006507	2.8660326	0.015075718	0.22522523	6.0	325.73445081710815
18	7.240741	9.298417	68.0	-1.0	36.046295	2.7196496	1.6162374	9.011086	-4.692169	76000	4.967054e-09	15.50911	-0.01555087	-4.5773582	2.7881324	0.016564542	0.22472472	7.0	338.55426478385925
19	9.371134	10.041481	49.0	-1.0	39.608246	2.4416087	1.6002908	18.458143	-1.3196197	80000	-7.450581e-09	18.633293	-0.02514028	-3.2811286	2.7544935	0.015051685	0.1986987	12.0	352.04664278030396
20	7.7904763	9.784044	65.0	-1.0	37.52381	3.186095	1.6375531	8.833016	-1.4068658	84000	-2.483527e-09	15.817265	-0.014347187	-2.2609556	2.715396	0.018889824	0.258008	7.0	364.92576479911804
21	10.666667	8.7206745	48.0	-1.0	41.731182	3.5351486	1.3414606	8.795057	-0.98511446	88000	1.9868216e-08	12.730389	-0.04227957	-1.9538641	2.6432889	0.015244593	0.19794793	23.0	380.02661180496216
22	9.510417	10.071613	57.0	-1.0	40.166668	3.4553063	1.5897803	8.10041	-1.187669	92000	-1.2417634e-08	16.286737	-0.020444905	-1.7127342	2.5988338	0.015146472	0.25375375	9.0	393.14646673202515
23	9.1505375	9.132179	38.0	-1.0	40.774193	3.3306744	1.675339	9.664932	-1.3216144	96000	-1.21071935e-08	13.255642	-0.014142118	-1.7777039	2.5548604	0.018051889	0.23098099	7.0	405.9426476955414
24	8.53125	9.104661	61.0	-1.0	40.135418	3.043412	1.8285816	9.406719	-2.0045378	100000	1.7384687e-08	11.543513	-0.041090507	-1.7855531	2.4961407	0.015163141	0.18043041	23.0	420.9890387058258
