Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	2.489051	4.87301	29.0	-1.0	14.445255	0.118040405	0.06397514	0.40332878	-0.11009069	4000	1.4901161e-08	20.423975	-0.035800416	-3.8046324	2.2976887	0.009687487	0.058558565	79.0	0.4689750671386719
1	2.3159852	4.187138	24.0	-1.0	14.591078	1.7492375	0.7046775	3.1916862	-1.2652569	8000	2.483527e-09	13.333469	-0.046275992	-0.8474342	2.2933526	0.012285029	0.113113105	79.0	0.9714500904083252
2	2.4534883	4.284433	24.0	-1.0	15.25969	1.5473146	1.0268509	3.8195171	-2.3999958	12000	-9.934108e-09	13.149722	-0.046120834	-1.2726432	2.2819068	0.011023314	0.1589089	79.0	1.4653432369232178
3	3.3849373	5.302792	34.0	-1.0	16.456066	1.7211727	1.1178608	4.897732	-2.1455905	16000	-1.2417634e-08	20.121347	-0.04895593	-2.3790715	2.2657106	0.015100236	0.1846847	68.0	1.933825969696045
4	3.8716815	5.9083257	28.0	-1.0	17.424778	2.2305093	1.423252	6.0922465	-2.8018372	20000	9.934108e-09	24.821188	-0.053738434	-4.360327	2.2473884	0.0119721	0.2117117	79.0	2.4325249195098877
5	3.161017	5.3874784	37.0	-1.0	16.686441	2.4958107	1.5895691	7.2517557	-3.311999	24000	0.0	23.214117	-0.040900778	-4.648274	2.222429	0.015170327	0.1413914	49.0	2.867359161376953
6	5.168317	7.434958	36.0	-1.0	19.574257	2.1854632	1.6227114	8.083877	-4.8043885	28000	-1.5522042e-08	40.293457	-0.052956864	-9.360862	2.198458	0.015108347	0.22022021	72.0	3.3675320148468018
7	5.273684	7.542082	34.0	-1.0	20.410526	3.7073429	1.9398533	9.772366	-4.755502	32000	1.8626451e-09	34.35937	-0.057548016	-5.541846	2.1679919	0.014863488	0.23273273	79.0	3.8615431785583496
8	4.63	5.9061913	31.0	-1.0	19.795	3.7433126	2.00698	9.783746	-3.7883732	36000	-1.2417634e-08	22.728449	-0.052779194	-4.85943	2.1501372	0.015106981	0.22522521	69.0	4.325707912445068
9	6.005618	8.283935	40.0	-1.0	21.904495	2.8703072	1.7386826	7.3553824	-3.2730281	40000	1.2417634e-08	42.780743	-0.054744452	-8.796209	2.1147883	0.013846215	0.22772773	79.0	4.810186147689819
