Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.9428571	3.2910516	13.0	-1.0	22.514286	0.07390048	0.01830065	0.13757776	0.0021674	4000	-4.967054e-09	7.2137337	-0.046202946	-5.320555	3.3974206	0.015043707	0.06481481	49.0	0.836266040802002
1	1.6271186	2.8397799	11.0	-1.0	22.090395	0.8091916	1.4475472	8.056317	-1.7167563	8000	-1.2417635e-09	6.2221	-0.077264145	-5.364248	3.3919632	0.015112073	0.18593593	68.0	1.7848358154296875
2	2.2427745	3.6650224	22.0	-1.0	22.728323	0.54470205	1.1709151	4.8867116	-1.8088851	12000	-3.1044085e-09	9.09328	-0.07071457	-8.324473	3.3834393	0.0150494175	0.18218218	48.0	2.6425869464874268
3	1.625	3.0815158	17.0	-1.0	22.40341	0.8923312	1.5787671	7.516897	-1.8810157	16000	4.967054e-09	7.366947	-0.084688544	-6.7410526	3.3741543	0.015199396	0.263013	52.0	3.517305850982666
4	2.1242604	3.5051868	17.0	-1.0	23.278107	0.37190914	1.1445726	6.6566978	-1.7992647	20000	-4.967054e-09	8.071723	-0.0696337	-7.3764615	3.3591137	0.015037537	0.17417419	33.0	4.296656847000122
5	2.120482	3.7797737	24.0	-1.0	23.45783	0.803042	1.5316987	9.150116	-1.8906729	24000	9.934108e-09	8.546354	-0.0699746	-7.8368516	3.3420007	0.015300237	0.20745747	35.0	5.085458993911743
6	1.9756098	3.2383962	18.0	-1.0	23.786585	0.7735313	1.6905773	13.771486	-1.7190216	28000	9.934108e-09	7.633433	-0.07400761	-6.923153	3.3285453	0.015284183	0.21771772	38.0	5.88807487487793
7	2.0535715	3.4696968	16.0	-1.0	23.27381	0.6768082	1.293621	9.063709	-1.749149	32000	4.967054e-09	7.6967826	-0.06994358	-6.999342	3.3183887	0.015569954	0.17392392	29.0	6.636225700378418
8	3.3087249	5.218577	35.0	-1.0	26.214766	0.66633993	1.4723895	8.287177	-1.8406588	36000	-1.7384687e-08	17.651197	-0.060976725	-16.826506	3.3029516	0.015321826	0.14414415	25.0	7.366712808609009
9	2.856209	3.717857	18.0	-1.0	25.38562	1.432549	2.0080662	15.044463	-2.0415964	40000	-1.1796753e-08	9.897756	-0.07695739	-9.056674	3.2913933	0.015100152	0.22897898	34.0	8.146173000335693
10	2.9802632	4.5065312	31.0	-1.0	25.80921	1.0542247	1.7423265	11.600519	-1.6206648	44000	1.2417634e-08	13.67143	-0.072700664	-12.664519	3.2733603	0.015571597	0.22722723	32.0	8.925511837005615
11	3.066225	4.58282	28.0	-1.0	25.89404	1.0749016	1.6404958	10.296389	-1.6464539	48000	0.0	12.508256	-0.07377308	-11.588966	3.2572992	0.015315785	0.23523523	31.0	9.69448184967041
12	2.4473684	3.841925	25.0	-1.0	25.611841	1.1952562	1.7769182	11.851461	-2.0477035	52000	-4.967054e-09	10.849327	-0.07470554	-9.993535	3.2369773	0.015545793	0.25250247	32.0	10.491580963134766
13	2.8095238	3.9732666	19.0	-1.0	26.530613	0.9480549	1.5202258	10.350256	-1.7879472	56000	2.4835268e-08	10.026765	-0.06551867	-9.17947	3.2169456	0.015267824	0.15665665	24.0	11.21608591079712
14	3.2162163	4.5877934	24.0	-1.0	26.513514	1.1052251	1.6653959	11.938677	-1.7226577	60000	9.934108e-09	13.635162	-0.06736344	-12.60262	3.1921875	0.01564551	0.2002002	27.0	11.956142902374268
15	3.4689655	4.2443557	17.0	-1.0	27.124138	1.2837322	1.9620534	11.085413	-2.0580053	64000	7.450581e-09	10.747968	-0.0652175	-9.880723	3.1740992	0.015134603	0.1866867	24.0	12.68891191482544
16	4.7226276	6.571038	30.0	-1.0	28.722628	1.2485014	1.8423238	12.060717	-2.1534657	68000	-8.692344e-09	25.179785	-0.06624391	-23.87549	3.1490338	0.015549128	0.19294293	25.0	13.422892093658447
17	4.458647	6.0889535	38.0	-1.0	29.473684	1.6863092	2.239599	12.759183	-1.5255201	72000	-9.934108e-09	21.56814	-0.07522706	-20.358747	3.131625	0.015337584	0.279029	30.0	14.183183908462524
18	4.632353	6.121093	36.0	-1.0	28.522058	1.782412	2.0842838	13.325517	-1.4689384	76000	4.967054e-09	21.085506	-0.06596296	-19.468033	3.1180735	0.015651248	0.18893893	24.0	14.90448784828186
19	4.7969923	5.396684	24.0	-1.0	29.593985	2.194862	2.3289783	13.288586	-1.3961637	80000	1.9868216e-08	17.57369	-0.060820233	-16.15935	3.079189	0.016110508	0.17192192	20.0	15.606913805007935
20	4.1136365	5.5495667	32.0	-1.0	29.424242	1.9563564	2.195233	13.489371	-1.9890206	84000	7.450581e-09	17.349695	-0.077306926	-16.119795	3.0570986	0.015336667	0.25925925	29.0	16.369091749191284
21	4.1384616	5.648354	40.0	-1.0	30.138462	1.7424343	2.2070484	14.314641	-1.7087275	88000	0.0	17.787271	-0.03387695	-16.213284	3.0283976	0.015141971	0.12837838	11.0	17.020514011383057
22	4.848	6.1722684	28.0	-1.0	30.888	1.7397836	1.9916656	12.640279	-1.6029872	92000	-1.9247333e-08	20.065233	-0.06617855	-18.50379	3.0174282	0.015596401	0.2057057	22.0	17.73628282546997
23	5.6910567	6.3746576	25.0	-1.0	31.96748	1.9951019	2.1434803	16.302773	-2.2824523	96000	1.0554989e-08	19.458364	-0.029514471	-17.634676	2.978803	0.015896708	0.1911912	9.0	18.377981901168823
24	4.7401576	6.9113765	55.0	-1.0	30.291338	2.4424112	2.720352	17.76682	-1.9597678	100000	4.967054e-09	29.718292	-0.065424316	-27.780207	2.9616413	0.0151160285	0.238989	25.0	19.111087799072266
25	5.6115704	6.619995	39.0	-1.0	32.595043	2.2136407	2.28952	17.821167	-1.5263784	104000	8.071463e-09	22.61084	-0.05588207	-21.051973	2.9533014	0.015673576	0.18493493	17.0	19.796880960464478
26	4.5984254	6.6749735	34.0	-1.0	30.866142	2.4929624	2.513843	17.494534	-1.9103836	108000	-1.6142925e-08	23.43814	-0.0665612	-21.616035	2.9296112	0.015519075	0.2152152	25.0	20.54109287261963
27	4.0703125	4.5828886	30.0	-1.0	30.539062	2.0803292	2.362653	13.43002	-1.7608548	112000	-1.7384687e-08	13.57312	-0.06469981	-12.07195	2.9087722	0.015135228	0.22572573	23.0	21.258407831192017
28	5.066116	5.6286387	24.0	-1.0	32.07438	1.7273437	1.9198714	11.22068	-1.5703053	116000	0.0	15.988251	-0.069276206	-14.47931	2.8790295	0.015765063	0.24174173	22.0	21.97341799736023
